Date,Code,DataSource,Currency,Price,Quantity,Action,Fee,Note
04-23-2015,MARA,MANUAL,USD,36.34,23,buy,0,Marathon Digital
04-23-2015,MARA,MANUAL,USD,8.64,42,sell,1.0,Marathon Digital
04-24-2015,AFRM,MANUAL,USD,127.59,67,buy,1.0,Affirm Holdings
04-27-2015,COIN,MANUAL,USD,314.07,21,buy,4.95,Coinbase
05-11-2015,COIN,MANUAL,USD,223.45,44,buy,1.0,Coinbase
05-11-2015,MARA,MANUAL,USD,27.01,35,buy,4.95,Marathon Digital
05-11-2015,PYPL,MANUAL,USD,2.59,16,dividend,0,PayPal dividend
05-15-2015,PYPL,MANUAL,USD,43.19,2,sell,0,PayPal
05-18-2015,RIOT,MANUAL,USD,5.14,22,sell,9.95,Riot Platforms
05-20-2015,MARA,MANUAL,USD,20.2,77,buy,0,Marathon Digital
05-29-2015,MARA,MANUAL,USD,15.46,49,sell,1.0,Marathon Digital
06-05-2015,PYPL,MANUAL,USD,319.93,50,buy,0,PayPal
06-08-2015,RIOT,MANUAL,USD,31.14,14,buy,1.0,Riot Platforms
06-08-2015,PYPL,MANUAL,USD,202.64,57,buy,0,PayPal
06-11-2015,AFRM,MANUAL,USD,40.23,36,sell,0,Affirm Holdings
06-19-2015,SQ,MANUAL,USD,78.6,14,sell,0,Block Inc
06-22-2015,MARA,MANUAL,USD,24.26,4,buy,1.0,Marathon Digital
06-22-2015,COIN,MANUAL,USD,203.78,54,buy,0,Coinbase
07-03-2015,MSTR,MANUAL,USD,439.76,54,buy,0,MicroStrategy
07-07-2015,HOOD,MANUAL,USD,46.22,26,buy,0,Robinhood
07-09-2015,MSTR,MANUAL,USD,593.47,9,buy,4.95,MicroStrategy
07-09-2015,MARA,MANUAL,USD,22.79,57,buy,0,Marathon Digital
07-10-2015,PYPL,MANUAL,USD,44.21,69,sell,0,PayPal
07-13-2015,RIOT,MANUAL,USD,39.89,4,buy,0,Riot Platforms
07-20-2015,MSTR,MANUAL,USD,2.54,18,dividend,0,MicroStrategy dividend
07-20-2015,MARA,MANUAL,USD,7.56,39,sell,4.95,Marathon Digital
07-20-2015,COIN,MANUAL,USD,76.3,15,sell,9.95,Coinbase
07-27-2015,AFRM,MANUAL,USD,36.49,76,sell,0,Affirm Holdings
07-27-2015,RIOT,MANUAL,USD,11.3,67,sell,4.95,Riot Platforms
08-03-2015,HOOD,MANUAL,USD,10.38,49,buy,9.95,Robinhood
08-03-2015,HOOD,MANUAL,USD,37.56,55,buy,0,Robinhood
08-18-2015,MSTR,MANUAL,USD,2.68,23,dividend,0,MicroStrategy dividend
08-24-2015,COIN,MANUAL,USD,1.33,3,dividend,0,Coinbase dividend
08-25-2015,COIN,MANUAL,USD,78.9,77,sell,4.95,Coinbase
08-27-2015,MARA,MANUAL,USD,25.77,39,buy,0,Marathon Digital
09-03-2015,RIOT,MANUAL,USD,1.11,29,dividend,0,Riot Platforms dividend
09-07-2015,RIOT,MANUAL,USD,6.21,6,sell,4.95,Riot Platforms
09-10-2015,PYPL,MANUAL,USD,176.0,56,buy,9.95,PayPal
09-21-2015,COIN,MANUAL,USD,338.61,15,buy,0,Coinbase
09-22-2015,HOOD,MANUAL,USD,1.76,18,dividend,0,Robinhood dividend
09-30-2015,PYPL,MANUAL,USD,87.33,4,sell,0,PayPal
10-02-2015,RIOT,MANUAL,USD,10.45,40,sell,4.95,Riot Platforms
10-05-2015,COIN,MANUAL,USD,60.53,55,sell,1.0,Coinbase
10-07-2015,HOOD,MANUAL,USD,44.61,5,buy,0,Robinhood
10-09-2015,PYPL,MANUAL,USD,271.75,71,buy,1.0,PayPal
10-12-2015,HOOD,MANUAL,USD,1.25,32,dividend,0,Robinhood dividend
10-15-2015,RIOT,MANUAL,USD,10.98,57,sell,0,Riot Platforms
10-16-2015,HOOD,MANUAL,USD,36.66,15,buy,0,Robinhood
10-19-2015,HOOD,MANUAL,USD,8.7,22,sell,0,Robinhood
10-26-2015,MARA,MANUAL,USD,1.39,41,dividend,0,Marathon Digital dividend
11-02-2015,SQ,MANUAL,USD,110.23,1,buy,0,Block Inc
11-03-2015,HOOD,MANUAL,USD,25.92,43,buy,0,Robinhood
11-05-2015,COIN,MANUAL,USD,357.42,40,buy,0,Coinbase
11-16-2015,PYPL,MANUAL,USD,72.19,41,sell,1.0,PayPal
11-19-2015,COIN,MANUAL,USD,35.48,6,sell,0,Coinbase
11-23-2015,HOOD,MANUAL,USD,13.89,34,sell,0,Robinhood
11-26-2015,MARA,MANUAL,USD,23.09,62,buy,0,Marathon Digital
11-30-2015,MSTR,MANUAL,USD,79.03,54,sell,9.95,MicroStrategy
12-07-2015,MSTR,MANUAL,USD,241.39,36,sell,1.0,MicroStrategy
12-07-2015,HOOD,MANUAL,USD,7.23,13,sell,4.95,Robinhood
12-08-2015,RIOT,MANUAL,USD,0.84,4,dividend,0,Riot Platforms dividend
12-10-2015,Account Fee,MANUAL,USD,0,0,fee,34.29,Quarterly fee
12-10-2015,COIN,MANUAL,USD,3.07,3,dividend,0,Coinbase dividend
12-11-2015,COIN,MANUAL,USD,1.54,27,dividend,0,Coinbase dividend
12-14-2015,AFRM,MANUAL,USD,106.18,60,buy,0,Affirm Holdings
12-15-2015,MSTR,MANUAL,USD,461.43,78,buy,0,MicroStrategy
12-21-2015,COIN,MANUAL,USD,2.21,6,dividend,0,Coinbase dividend
12-28-2015,MSTR,MANUAL,USD,112.48,28,sell,9.95,MicroStrategy
12-28-2015,MSTR,MANUAL,USD,473.75,11,buy,0,MicroStrategy
01-04-2016,SQ,MANUAL,USD,47.97,64,sell,4.95,Block Inc
01-05-2016,MARA,MANUAL,USD,1.41,27,dividend,0,Marathon Digital dividend
01-11-2016,Account Fee,MANUAL,USD,0,0,fee,46.34,Quarterly fee
01-11-2016,SQ,MANUAL,USD,192.79,7,buy,0,Block Inc
01-13-2016,Account Fee,MANUAL,USD,0,0,fee,32.37,Quarterly fee
01-22-2016,HOOD,MANUAL,USD,9.67,23,sell,1.0,Robinhood
01-22-2016,PYPL,MANUAL,USD,54.18,70,sell,0,PayPal
01-25-2016,MARA,MANUAL,USD,34.72,19,buy,0,Marathon Digital
01-27-2016,Account Fee,MANUAL,USD,0,0,fee,14.01,Quarterly fee
02-25-2016,COIN,MANUAL,USD,2.35,41,dividend,0,Coinbase dividend
02-29-2016,AFRM,MANUAL,USD,90.52,56,buy,9.95,Affirm Holdings
03-01-2016,MARA,MANUAL,USD,7.53,31,sell,0,Marathon Digital
03-02-2016,COIN,MANUAL,USD,1.86,21,dividend,0,Coinbase dividend
03-02-2016,SQ,MANUAL,USD,202.21,80,buy,9.95,Block Inc
03-02-2016,HOOD,MANUAL,USD,10.12,71,sell,0,Robinhood
03-07-2016,HOOD,MANUAL,USD,33.18,11,buy,0,Robinhood
03-15-2016,SQ,MANUAL,USD,186.8,53,buy,0,Block Inc
03-18-2016,MSTR,MANUAL,USD,249.28,45,sell,1.0,MicroStrategy
03-21-2016,MARA,MANUAL,USD,36.9,33,buy,1.0,Marathon Digital
03-21-2016,MARA,MANUAL,USD,17.54,12,sell,9.95,Marathon Digital
03-23-2016,AFRM,MANUAL,USD,68.31,52,buy,1.0,Affirm Holdings
03-30-2016,AFRM,MANUAL,USD,103.71,46,buy,1.0,Affirm Holdings
03-31-2016,SQ,MANUAL,USD,0.25,26,dividend,0,Block Inc dividend
04-04-2016,HOOD,MANUAL,USD,10.88,68,sell,0,Robinhood
04-04-2016,MSTR,MANUAL,USD,3.5,36,dividend,0,MicroStrategy dividend
04-25-2016,HOOD,MANUAL,USD,10.53,69,sell,0,Robinhood
04-25-2016,MSTR,MANUAL,USD,2.74,21,dividend,0,MicroStrategy dividend
05-04-2016,MARA,MANUAL,USD,0.51,9,dividend,0,Marathon Digital dividend
05-11-2016,PYPL,MANUAL,USD,140.97,69,sell,9.95,PayPal
05-16-2016,MARA,MANUAL,USD,11.68,2,sell,9.95,Marathon Digital
05-20-2016,MARA,MANUAL,USD,47.0,12,buy,4.95,Marathon Digital
05-24-2016,COIN,MANUAL,USD,125.21,2,buy,0,Coinbase
05-30-2016,SQ,MANUAL,USD,125.15,50,sell,0,Block Inc
06-06-2016,RIOT,MANUAL,USD,2.66,14,dividend,0,Riot Platforms dividend
06-06-2016,SQ,MANUAL,USD,247.69,70,buy,0,Block Inc
06-06-2016,RIOT,MANUAL,USD,4.35,72,sell,0,Riot Platforms
06-06-2016,HOOD,MANUAL,USD,27.99,58,buy,0,Robinhood
06-08-2016,MARA,MANUAL,USD,2.07,49,dividend,0,Marathon Digital dividend
06-13-2016,AFRM,MANUAL,USD,37.43,34,buy,9.95,Affirm Holdings
06-15-2016,MARA,MANUAL,USD,47.29,2,buy,0,Marathon Digital
06-20-2016,MSTR,MANUAL,USD,124.49,5,sell,1.0,MicroStrategy
06-20-2016,MSTR,MANUAL,USD,214.5,76,sell,4.95,MicroStrategy
06-27-2016,PYPL,MANUAL,USD,1.19,48,dividend,0,PayPal dividend
07-04-2016,AFRM,MANUAL,USD,43.4,65,buy,0,Affirm Holdings
07-04-2016,MARA,MANUAL,USD,8.39,42,sell,4.95,Marathon Digital
07-11-2016,RIOT,MANUAL,USD,38.85,69,buy,0,Riot Platforms
07-13-2016,MSTR,MANUAL,USD,419.85,20,buy,1.0,MicroStrategy
07-13-2016,COIN,MANUAL,USD,2.65,17,dividend,0,Coinbase dividend
07-28-2016,MSTR,MANUAL,USD,3.01,1,dividend,0,MicroStrategy dividend
07-29-2016,SQ,MANUAL,USD,131.75,40,buy,0,Block Inc
08-01-2016,SQ,MANUAL,USD,136.28,65,buy,1.0,Block Inc
08-08-2016,AFRM,MANUAL,USD,35.14,15,sell,4.95,Affirm Holdings
08-15-2016,RIOT,MANUAL,USD,6.49,8,sell,1.0,Riot Platforms
08-18-2016,HOOD,MANUAL,USD,31.01,70,buy,0,Robinhood
08-19-2016,MSTR,MANUAL,USD,206.77,6,sell,0,MicroStrategy
08-22-2016,MARA,MANUAL,USD,2.74,22,dividend,0,Marathon Digital dividend
08-30-2016,MARA,MANUAL,USD,14.21,71,sell,9.95,Marathon Digital
09-07-2016,Account Fee,MANUAL,USD,0,0,fee,12.29,Quarterly fee
09-07-2016,HOOD,MANUAL,USD,25.93,79,buy,1.0,Robinhood
09-19-2016,HOOD,MANUAL,USD,42.2,48,buy,0,Robinhood
09-19-2016,MARA,MANUAL,USD,2.88,44,dividend,0,Marathon Digital dividend
09-21-2016,HOOD,MANUAL,USD,32.06,80,buy,9.95,Robinhood
09-23-2016,MSTR,MANUAL,USD,273.53,78,sell,9.95,MicroStrategy
10-03-2016,COIN,MANUAL,USD,58.56,34,sell,9.95,Coinbase
10-03-2016,SQ,MANUAL,USD,266.73,72,buy,0,Block Inc
10-03-2016,SQ,MANUAL,USD,249.52,66,buy,0,Block Inc
10-07-2016,AFRM,MANUAL,USD,2.56,36,dividend,0,Affirm Holdings dividend
10-10-2016,MSTR,MANUAL,USD,110.43,12,sell,9.95,MicroStrategy
10-17-2016,RIOT,MANUAL,USD,9.19,79,sell,4.95,Riot Platforms
10-17-2016,PYPL,MANUAL,USD,193.44,70,buy,0,PayPal
10-17-2016,MARA,MANUAL,USD,13.93,4,sell,0,Marathon Digital
10-19-2016,AFRM,MANUAL,USD,1.87,13,dividend,0,Affirm Holdings dividend
10-20-2016,PYPL,MANUAL,USD,139.03,74,buy,0,PayPal
10-21-2016,MARA,MANUAL,USD,20.66,52,sell,4.95,Marathon Digital
10-31-2016,COIN,MANUAL,USD,225.56,28,buy,0,Coinbase
11-03-2016,Account Fee,MANUAL,USD,0,0,fee,43.37,Quarterly fee
11-07-2016,HOOD,MANUAL,USD,8.24,57,sell,0,Robinhood
11-23-2016,MSTR,MANUAL,USD,72.03,46,sell,1.0,MicroStrategy
11-28-2016,SQ,MANUAL,USD,211.67,7,buy,0,Block Inc
11-28-2016,HOOD,MANUAL,USD,16.26,69,buy,4.95,Robinhood
12-05-2016,PYPL,MANUAL,USD,91.4,49,sell,0,PayPal
12-05-2016,Account Fee,MANUAL,USD,0,0,fee,44.58,Quarterly fee
12-08-2016,HOOD,MANUAL,USD,43.37,55,buy,4.95,Robinhood
12-09-2016,PYPL,MANUAL,USD,89.86,57,sell,4.95,PayPal
12-12-2016,SQ,MANUAL,USD,2.68,49,dividend,0,Block Inc dividend
12-12-2016,MARA,MANUAL,USD,0.59,34,dividend,0,Marathon Digital dividend
12-15-2016,COIN,MANUAL,USD,26.45,36,sell,0,Coinbase
12-15-2016,MSTR,MANUAL,USD,578.43,25,buy,0,MicroStrategy
12-15-2016,COIN,MANUAL,USD,38.74,54,sell,0,Coinbase
12-19-2016,PYPL,MANUAL,USD,2.01,25,dividend,0,PayPal dividend
12-19-2016,HOOD,MANUAL,USD,7.24,59,sell,0,Robinhood
12-21-2016,MARA,MANUAL,USD,15.0,61,sell,0,Marathon Digital
12-21-2016,MSTR,MANUAL,USD,426.94,34,buy,4.95,MicroStrategy
01-02-2017,MSTR,MANUAL,USD,533.51,61,buy,9.95,MicroStrategy
01-09-2017,AFRM,MANUAL,USD,35.68,3,sell,4.95,Affirm Holdings
01-17-2017,MARA,MANUAL,USD,40.75,67,buy,4.95,Marathon Digital
01-20-2017,PYPL,MANUAL,USD,43.94,31,sell,9.95,PayPal
01-26-2017,COIN,MANUAL,USD,0.72,4,dividend,0,Coinbase dividend
01-31-2017,COIN,MANUAL,USD,277.89,7,buy,0,Coinbase
02-13-2017,MSTR,MANUAL,USD,478.73,60,buy,0,MicroStrategy
02-20-2017,RIOT,MANUAL,USD,28.56,75,buy,9.95,Riot Platforms
02-20-2017,MARA,MANUAL,USD,25.01,56,buy,4.95,Marathon Digital
02-22-2017,MARA,MANUAL,USD,40.16,1,buy,0,Marathon Digital
02-24-2017,MARA,MANUAL,USD,29.83,18,buy,4.95,Marathon Digital
02-27-2017,PYPL,MANUAL,USD,244.84,78,buy,0,PayPal
03-01-2017,AFRM,MANUAL,USD,1.64,31,dividend,0,Affirm Holdings dividend
03-02-2017,COIN,MANUAL,USD,256.99,8,buy,4.95,Coinbase
03-07-2017,MARA,MANUAL,USD,35.32,7,buy,0,Marathon Digital
03-13-2017,RIOT,MANUAL,USD,24.36,47,buy,0,Riot Platforms
03-20-2017,MARA,MANUAL,USD,33.52,62,buy,9.95,Marathon Digital
03-20-2017,Account Fee,MANUAL,USD,0,0,fee,7.93,Quarterly fee
03-20-2017,MARA,MANUAL,USD,11.73,22,sell,0,Marathon Digital
03-22-2017,PYPL,MANUAL,USD,224.07,67,buy,1.0,PayPal
03-27-2017,RIOT,MANUAL,USD,24.85,13,buy,0,Riot Platforms
04-03-2017,HOOD,MANUAL,USD,51.95,27,buy,9.95,Robinhood
04-10-2017,RIOT,MANUAL,USD,10.92,64,buy,0,Riot Platforms
04-12-2017,COIN,MANUAL,USD,42.22,29,sell,9.95,Coinbase
04-24-2017,MARA,MANUAL,USD,22.5,47,buy,1.0,Marathon Digital
04-27-2017,MSTR,MANUAL,USD,238.32,17,buy,0,MicroStrategy
05-02-2017,PYPL,MANUAL,USD,1.51,31,dividend,0,PayPal dividend
05-02-2017,Account Fee,MANUAL,USD,0,0,fee,16.2,Quarterly fee
05-09-2017,HOOD,MANUAL,USD,32.13,72,buy,1.0,Robinhood
05-19-2017,RIOT,MANUAL,USD,9.09,67,sell,9.95,Riot Platforms
05-23-2017,AFRM,MANUAL,USD,3.45,48,dividend,0,Affirm Holdings dividend
05-31-2017,COIN,MANUAL,USD,66.3,33,sell,4.95,Coinbase
06-06-2017,MARA,MANUAL,USD,4.56,49,sell,0,Marathon Digital
06-12-2017,Account Fee,MANUAL,USD,0,0,fee,38.02,Quarterly fee
06-13-2017,AFRM,MANUAL,USD,25.4,64,sell,4.95,Affirm Holdings
06-14-2017,SQ,MANUAL,USD,1.36,31,dividend,0,Block Inc dividend
06-19-2017,RIOT,MANUAL,USD,17.07,50,buy,0,Riot Platforms
07-03-2017,PYPL,MANUAL,USD,2.45,27,dividend,0,PayPal dividend
07-04-2017,Account Fee,MANUAL,USD,0,0,fee,24.44,Quarterly fee
07-05-2017,PYPL,MANUAL,USD,90.19,57,sell,0,PayPal
07-12-2017,SQ,MANUAL,USD,103.02,76,buy,9.95,Block Inc
07-25-2017,COIN,MANUAL,USD,337.57,58,buy,0,Coinbase
07-27-2017,MSTR,MANUAL,USD,367.36,32,buy,0,MicroStrategy
08-02-2017,AFRM,MANUAL,USD,18.4,38,sell,4.95,Affirm Holdings
08-04-2017,MARA,MANUAL,USD,40.48,38,buy,1.0,Marathon Digital
08-14-2017,AFRM,MANUAL,USD,141.47,27,buy,0,Affirm Holdings
08-17-2017,PYPL,MANUAL,USD,66.38,27,sell,9.95,PayPal
08-18-2017,RIOT,MANUAL,USD,10.12,6,sell,0,Riot Platforms
08-24-2017,MSTR,MANUAL,USD,141.02,31,sell,0,MicroStrategy
08-28-2017,AFRM,MANUAL,USD,34.29,60,sell,1.0,Affirm Holdings
08-28-2017,AFRM,MANUAL,USD,117.13,39,buy,1.0,Affirm Holdings
09-04-2017,COIN,MANUAL,USD,59.14,27,sell,0,Coinbase
09-05-2017,COIN,MANUAL,USD,118.1,69,buy,4.95,Coinbase
09-14-2017,MARA,MANUAL,USD,6.16,10,sell,0,Marathon Digital
09-14-2017,AFRM,MANUAL,USD,69.92,68,buy,4.95,Affirm Holdings
09-15-2017,HOOD,MANUAL,USD,19.93,61,buy,0,Robinhood
09-19-2017,MSTR,MANUAL,USD,547.75,62,buy,4.95,MicroStrategy
09-21-2017,AFRM,MANUAL,USD,77.11,24,buy,0,Affirm Holdings
09-21-2017,COIN,MANUAL,USD,423.0,52,buy,0,Coinbase
09-25-2017,HOOD,MANUAL,USD,31.02,17,buy,4.95,Robinhood
09-29-2017,Account Fee,MANUAL,USD,0,0,fee,36.65,Quarterly fee
10-03-2017,SQ,MANUAL,USD,2.66,1,dividend,0,Block Inc dividend
10-09-2017,HOOD,MANUAL,USD,42.33,70,buy,0,Robinhood
10-18-2017,HOOD,MANUAL,USD,4.59,42,sell,0,Robinhood
10-19-2017,SQ,MANUAL,USD,133.55,11,buy,0,Block Inc
10-19-2017,MARA,MANUAL,USD,1.21,2,dividend,0,Marathon Digital dividend
10-25-2017,AFRM,MANUAL,USD,32.33,12,buy,9.95,Affirm Holdings
10-31-2017,MSTR,MANUAL,USD,2.84,37,dividend,0,MicroStrategy dividend
11-13-2017,PYPL,MANUAL,USD,247.1,63,buy,0,PayPal
11-13-2017,MSTR,MANUAL,USD,194.54,32,sell,0,MicroStrategy
11-13-2017,COIN,MANUAL,USD,103.03,3,buy,1.0,Coinbase
11-15-2017,RIOT,MANUAL,USD,26.13,49,buy,1.0,Riot Platforms
11-20-2017,COIN,MANUAL,USD,257.66,19,buy,4.95,Coinbase
11-24-2017,RIOT,MANUAL,USD,32.09,68,buy,1.0,Riot Platforms
11-27-2017,SQ,MANUAL,USD,82.25,68,sell,1.0,Block Inc
11-29-2017,SQ,MANUAL,USD,182.14,42,buy,0,Block Inc
12-05-2017,PYPL,MANUAL,USD,76.82,21,sell,0,PayPal
12-15-2017,MARA,MANUAL,USD,10.39,17,sell,0,Marathon Digital
12-18-2017,COIN,MANUAL,USD,44.98,23,sell,9.95,Coinbase
12-20-2017,COIN,MANUAL,USD,31.48,65,sell,4.95,Coinbase
12-25-2017,AFRM,MANUAL,USD,20.8,79,sell,0,Affirm Holdings
01-05-2018,HOOD,MANUAL,USD,3.87,78,sell,0,Robinhood
01-10-2018,AFRM,MANUAL,USD,42.03,61,sell,0,Affirm Holdings
01-12-2018,AFRM,MANUAL,USD,49.86,28,sell,1.0,Affirm Holdings
01-15-2018,HOOD,MANUAL,USD,6.58,1,sell,0,Robinhood
01-22-2018,SQ,MANUAL,USD,97.63,62,buy,9.95,Block Inc
01-26-2018,COIN,MANUAL,USD,179.07,58,buy,4.95,Coinbase
01-29-2018,MARA,MANUAL,USD,5.5,26,sell,9.95,Marathon Digital
02-02-2018,AFRM,MANUAL,USD,26.66,9,sell,9.95,Affirm Holdings
02-07-2018,SQ,MANUAL,USD,277.3,51,buy,0,Block Inc
02-13-2018,AFRM,MANUAL,USD,49.0,9,buy,4.95,Affirm Holdings
02-13-2018,COIN,MANUAL,USD,351.9,76,buy,0,Coinbase
02-19-2018,COIN,MANUAL,USD,96.82,30,sell,1.0,Coinbase
02-22-2018,COIN,MANUAL,USD,153.45,51,buy,0,Coinbase
02-26-2018,RIOT,MANUAL,USD,10.28,19,buy,4.95,Riot Platforms
02-26-2018,SQ,MANUAL,USD,1.67,28,dividend,0,Block Inc dividend
02-28-2018,RIOT,MANUAL,USD,32.1,20,buy,0,Riot Platforms
03-05-2018,PYPL,MANUAL,USD,225.1,71,buy,0,PayPal
03-08-2018,COIN,MANUAL,USD,76.38,11,sell,0,Coinbase
03-14-2018,MARA,MANUAL,USD,28.92,80,buy,0,Marathon Digital
03-20-2018,COIN,MANUAL,USD,135.0,28,sell,0,Coinbase
03-20-2018,COIN,MANUAL,USD,325.17,35,buy,0,Coinbase
03-20-2018,PYPL,MANUAL,USD,1.17,31,dividend,0,PayPal dividend
03-23-2018,SQ,MANUAL,USD,108.44,43,buy,4.95,Block Inc
03-26-2018,COIN,MANUAL,USD,3.41,47,dividend,0,Coinbase dividend
03-26-2018,HOOD,MANUAL,USD,6.15,14,sell,0,Robinhood
03-27-2018,MARA,MANUAL,USD,44.98,31,buy,0,Marathon Digital
04-02-2018,SQ,MANUAL,USD,95.96,3,sell,1.0,Block Inc
04-04-2018,MSTR,MANUAL,USD,689.58,39,buy,0,MicroStrategy
04-23-2018,MARA,MANUAL,USD,30.61,25,buy,0,Marathon Digital
04-30-2018,PYPL,MANUAL,USD,233.98,24,buy,0,PayPal
04-30-2018,MARA,MANUAL,USD,14.68,69,sell,9.95,Marathon Digital
05-01-2018,RIOT,MANUAL,USD,16.73,4,sell,0,Riot Platforms
05-08-2018,RIOT,MANUAL,USD,8.17,14,sell,9.95,Riot Platforms
05-14-2018,MSTR,MANUAL,USD,99.42,29,sell,9.95,MicroStrategy
05-15-2018,PYPL,MANUAL,USD,106.28,22,buy,4.95,PayPal
05-21-2018,COIN,MANUAL,USD,333.2,76,buy,1.0,Coinbase
05-21-2018,SQ,MANUAL,USD,218.28,24,buy,4.95,Block Inc
05-21-2018,PYPL,MANUAL,USD,96.62,22,buy,1.0,PayPal
05-23-2018,RIOT,MANUAL,USD,4.42,59,sell,9.95,Riot Platforms
05-24-2018,AFRM,MANUAL,USD,76.22,16,sell,4.95,Affirm Holdings
05-28-2018,AFRM,MANUAL,USD,65.57,40,sell,0,Affirm Holdings
05-30-2018,HOOD,MANUAL,USD,19.16,27,sell,9.95,Robinhood
06-11-2018,MARA,MANUAL,USD,38.2,35,buy,0,Marathon Digital
06-18-2018,MARA,MANUAL,USD,34.52,51,buy,4.95,Marathon Digital
06-18-2018,AFRM,MANUAL,USD,46.67,12,sell,0,Affirm Holdings
06-25-2018,SQ,MANUAL,USD,70.23,21,sell,0,Block Inc
07-02-2018,RIOT,MANUAL,USD,2.21,6,sell,9.95,Riot Platforms
07-02-2018,PYPL,MANUAL,USD,0.98,22,dividend,0,PayPal dividend
07-03-2018,AFRM,MANUAL,USD,125.05,45,buy,0,Affirm Holdings
07-06-2018,AFRM,MANUAL,USD,165.85,19,buy,9.95,Affirm Holdings
07-06-2018,MSTR,MANUAL,USD,273.21,30,buy,0,MicroStrategy
07-09-2018,HOOD,MANUAL,USD,14.26,5,sell,1.0,Robinhood
07-09-2018,MSTR,MANUAL,USD,619.55,72,buy,9.95,MicroStrategy
07-10-2018,AFRM,MANUAL,USD,27.51,26,sell,0,Affirm Holdings
07-16-2018,PYPL,MANUAL,USD,1.41,31,dividend,0,PayPal dividend
07-23-2018,COIN,MANUAL,USD,114.79,16,buy,0,Coinbase
07-25-2018,SQ,MANUAL,USD,99.62,57,buy,0,Block Inc
07-26-2018,HOOD,MANUAL,USD,10.2,10,sell,4.95,Robinhood
07-31-2018,PYPL,MANUAL,USD,253.64,54,buy,9.95,PayPal
07-31-2018,SQ,MANUAL,USD,176.51,7,buy,4.95,Block Inc
07-31-2018,RIOT,MANUAL,USD,17.93,74,buy,4.95,Riot Platforms
08-02-2018,RIOT,MANUAL,USD,20.96,63,buy,0,Riot Platforms
08-06-2018,SQ,MANUAL,USD,85.76,77,sell,0,Block Inc
