Date,Code,DataSource,Currency,Price,Quantity,Action,Fee,Note
17-08-2015,CLOV,YAHOO,USD,1.86,19,sell,1.0,Clover Health
17-08-2015,BBBY,YAHOO,USD,14.67,43,buy,9.95,Bed Bath Beyond
20-08-2015,BB,YAHOO,USD,6.1,4,sell,4.95,BlackBerry
20-08-2015,PLTR,YAHOO,USD,8.76,58,sell,4.95,Palantir
24-08-2015,WISH,YAHOO,USD,1.36,47,sell,0,ContextLogic
26-08-2015,GME,YAHOO,USD,149.89,22,buy,9.95,GameStop
04-09-2015,GME,YAHOO,USD,168.78,2,buy,9.95,GameStop
07-09-2015,GME,YAHOO,USD,44.34,59,sell,1.0,GameStop
07-09-2015,AMC,YAHOO,USD,4.05,19,sell,0,AMC Entertainment
07-09-2015,BB,YAHOO,USD,5.44,62,sell,0,BlackBerry
07-09-2015,GME,YAHOO,USD,157.45,74,buy,0,GameStop
07-09-2015,GME,YAHOO,USD,96.83,32,buy,0,GameStop
11-09-2015,GME,YAHOO,USD,38.65,55,sell,1.0,GameStop
14-09-2015,BB,YAHOO,USD,4.82,6,sell,1.0,BlackBerry
17-09-2015,GME,YAHOO,USD,49.68,70,buy,0,GameStop
22-09-2015,SOFI,YAHOO,USD,18.64,22,buy,0,SoFi Technologies
24-09-2015,SOFI,YAHOO,USD,13.76,4,buy,0,SoFi Technologies
25-09-2015,WISH,YAHOO,USD,14.51,13,buy,0,ContextLogic
02-10-2015,AMC,YAHOO,USD,6.15,78,buy,9.95,AMC Entertainment
05-10-2015,WISH,YAHOO,USD,2.73,11,sell,0,ContextLogic
05-10-2015,WISH,YAHOO,USD,3.16,67,sell,9.95,ContextLogic
05-10-2015,BBBY,YAHOO,USD,1.8,49,sell,4.95,Bed Bath Beyond
08-10-2015,PLTR,YAHOO,USD,2.5,22,dividend,0,Palantir dividend
13-10-2015,BBBY,YAHOO,USD,14.91,34,buy,9.95,Bed Bath Beyond
13-10-2015,SOFI,YAHOO,USD,18.75,34,buy,4.95,SoFi Technologies
19-10-2015,BB,YAHOO,USD,6.95,75,sell,0,BlackBerry
26-10-2015,CLOV,YAHOO,USD,0.76,58,sell,1.0,Clover Health
28-10-2015,GME,YAHOO,USD,0.81,29,dividend,0,GameStop dividend
20-11-2015,SOFI,YAHOO,USD,11.01,31,buy,0,SoFi Technologies
30-11-2015,SOFI,YAHOO,USD,1.29,6,dividend,0,SoFi Technologies dividend
30-11-2015,GME,YAHOO,USD,222.87,27,buy,0,GameStop
07-12-2015,WISH,YAHOO,USD,0.73,2,dividend,0,ContextLogic dividend
10-12-2015,AMC,YAHOO,USD,24.7,68,buy,4.95,AMC Entertainment
11-12-2015,SOFI,YAHOO,USD,0.33,13,dividend,0,SoFi Technologies dividend
11-12-2015,SOFI,YAHOO,USD,3.45,41,sell,0,SoFi Technologies
23-12-2015,BBBY,YAHOO,USD,1.96,31,sell,4.95,Bed Bath Beyond
28-12-2015,AMC,YAHOO,USD,0.86,1,dividend,0,AMC Entertainment dividend
07-01-2016,GME,YAHOO,USD,20.01,17,sell,4.95,GameStop
08-01-2016,AMC,YAHOO,USD,3.88,53,sell,4.95,AMC Entertainment
11-01-2016,GME,YAHOO,USD,0.68,11,dividend,0,GameStop dividend
11-01-2016,PLTR,YAHOO,USD,2.2,55,sell,0,Palantir
11-01-2016,Account Fee,MANUAL,USD,0,0,fee,22.2,Quarterly fee
12-01-2016,GME,YAHOO,USD,48.3,17,sell,0,GameStop
25-01-2016,BB,YAHOO,USD,8.49,6,buy,9.95,BlackBerry
28-01-2016,SOFI,YAHOO,USD,2.76,38,sell,9.95,SoFi Technologies
29-01-2016,SOFI,YAHOO,USD,6.2,48,sell,4.95,SoFi Technologies
01-02-2016,CLOV,YAHOO,USD,4.89,44,buy,1.0,Clover Health
01-02-2016,BBBY,YAHOO,USD,11.31,77,buy,0,Bed Bath Beyond
02-02-2016,PLTR,YAHOO,USD,14.39,10,buy,0,Palantir
02-02-2016,AMC,YAHOO,USD,6.84,78,sell,4.95,AMC Entertainment
08-02-2016,WISH,YAHOO,USD,1.49,57,sell,4.95,ContextLogic
15-02-2016,BB,YAHOO,USD,3.46,9,sell,0,BlackBerry
15-02-2016,BB,YAHOO,USD,2.46,29,sell,0,BlackBerry
17-02-2016,WISH,YAHOO,USD,13.71,74,buy,1.0,ContextLogic
17-02-2016,SOFI,YAHOO,USD,9.44,25,buy,0,SoFi Technologies
18-02-2016,PLTR,YAHOO,USD,8.06,60,sell,4.95,Palantir
19-02-2016,SOFI,YAHOO,USD,14.35,72,buy,0,SoFi Technologies
24-02-2016,CLOV,YAHOO,USD,1.97,48,buy,4.95,Clover Health
24-02-2016,GME,YAHOO,USD,18.49,62,sell,0,GameStop
24-02-2016,AMC,YAHOO,USD,12.85,60,buy,0,AMC Entertainment
01-03-2016,GME,YAHOO,USD,73.63,75,buy,9.95,GameStop
07-03-2016,BBBY,YAHOO,USD,7.78,74,sell,9.95,Bed Bath Beyond
08-03-2016,Account Fee,MANUAL,USD,0,0,fee,19.01,Quarterly fee
16-03-2016,CLOV,YAHOO,USD,12.34,60,buy,0,Clover Health
18-03-2016,CLOV,YAHOO,USD,5.37,4,buy,9.95,Clover Health
21-03-2016,CLOV,YAHOO,USD,2.79,23,sell,9.95,Clover Health
25-03-2016,CLOV,YAHOO,USD,4.09,17,sell,1.0,Clover Health
05-04-2016,AMC,YAHOO,USD,6.78,59,sell,9.95,AMC Entertainment
07-04-2016,CLOV,YAHOO,USD,9.36,15,buy,0,Clover Health
08-04-2016,WISH,YAHOO,USD,2.97,8,dividend,0,ContextLogic dividend
11-04-2016,BB,YAHOO,USD,9.99,34,buy,4.95,BlackBerry
11-04-2016,WISH,YAHOO,USD,16.82,67,buy,9.95,ContextLogic
11-04-2016,GME,YAHOO,USD,84.01,54,buy,1.0,GameStop
13-04-2016,GME,YAHOO,USD,50.26,37,sell,0,GameStop
18-04-2016,CLOV,YAHOO,USD,3.47,71,buy,0,Clover Health
27-04-2016,SOFI,YAHOO,USD,7.87,33,sell,0,SoFi Technologies
28-04-2016,WISH,YAHOO,USD,4.41,53,buy,0,ContextLogic
09-05-2016,BBBY,YAHOO,USD,0.2,16,dividend,0,Bed Bath Beyond dividend
11-05-2016,BB,YAHOO,USD,6.64,72,buy,0,BlackBerry
11-05-2016,SOFI,YAHOO,USD,16.03,32,buy,0,SoFi Technologies
12-05-2016,SOFI,YAHOO,USD,9.76,74,buy,4.95,SoFi Technologies
16-05-2016,AMC,YAHOO,USD,19.46,75,buy,0,AMC Entertainment
16-05-2016,WISH,YAHOO,USD,8.37,33,buy,4.95,ContextLogic
20-05-2016,BBBY,YAHOO,USD,1.32,35,buy,0,Bed Bath Beyond
30-05-2016,BB,YAHOO,USD,2.77,38,sell,1.0,BlackBerry
30-05-2016,BBBY,YAHOO,USD,7.21,37,buy,0,Bed Bath Beyond
31-05-2016,SOFI,YAHOO,USD,2.03,50,dividend,0,SoFi Technologies dividend
01-06-2016,GME,YAHOO,USD,2.54,29,dividend,0,GameStop dividend
01-06-2016,PLTR,YAHOO,USD,4.65,28,sell,9.95,Palantir
06-06-2016,BB,YAHOO,USD,17.0,38,buy,0,BlackBerry
07-06-2016,SOFI,YAHOO,USD,12.71,2,buy,4.95,SoFi Technologies
15-06-2016,BB,YAHOO,USD,9.25,62,buy,0,BlackBerry
20-06-2016,AMC,YAHOO,USD,4.81,59,buy,4.95,AMC Entertainment
22-06-2016,BB,YAHOO,USD,4.7,17,sell,9.95,BlackBerry
22-06-2016,BBBY,YAHOO,USD,7.99,39,sell,9.95,Bed Bath Beyond
28-06-2016,PLTR,YAHOO,USD,5.79,25,sell,0,Palantir
28-06-2016,BB,YAHOO,USD,11.74,59,buy,0,BlackBerry
29-06-2016,SOFI,YAHOO,USD,13.19,69,buy,9.95,SoFi Technologies
29-06-2016,SOFI,YAHOO,USD,11.03,60,buy,0,SoFi Technologies
30-06-2016,SOFI,YAHOO,USD,14.22,41,buy,9.95,SoFi Technologies
04-07-2016,BBBY,YAHOO,USD,10.15,2,sell,0,Bed Bath Beyond
04-07-2016,BBBY,YAHOO,USD,9.05,16,sell,1.0,Bed Bath Beyond
05-07-2016,BB,YAHOO,USD,1.07,76,sell,4.95,BlackBerry
08-07-2016,GME,YAHOO,USD,104.99,27,buy,0,GameStop
11-07-2016,PLTR,YAHOO,USD,25.04,35,buy,1.0,Palantir
11-07-2016,BB,YAHOO,USD,1.01,68,sell,1.0,BlackBerry
12-07-2016,BBBY,YAHOO,USD,5.53,36,sell,0,Bed Bath Beyond
12-07-2016,GME,YAHOO,USD,53.97,63,sell,1.0,GameStop
14-07-2016,PLTR,YAHOO,USD,0.52,18,dividend,0,Palantir dividend
15-07-2016,WISH,YAHOO,USD,7.74,27,buy,0,ContextLogic
18-07-2016,WISH,YAHOO,USD,6.34,16,buy,0,ContextLogic
18-07-2016,BBBY,YAHOO,USD,6.58,4,buy,1.0,Bed Bath Beyond
18-07-2016,GME,YAHOO,USD,88.47,39,sell,9.95,GameStop
26-07-2016,PLTR,YAHOO,USD,8.54,39,sell,0,Palantir
08-08-2016,Account Fee,MANUAL,USD,0,0,fee,46.38,Quarterly fee
08-08-2016,SOFI,YAHOO,USD,5.11,45,sell,4.95,SoFi Technologies
11-08-2016,PLTR,YAHOO,USD,7.86,39,sell,0,Palantir
11-08-2016,GME,YAHOO,USD,2.89,43,dividend,0,GameStop dividend
17-08-2016,CLOV,YAHOO,USD,7.1,24,buy,0,Clover Health
29-08-2016,SOFI,YAHOO,USD,2.56,5,dividend,0,SoFi Technologies dividend
29-08-2016,BB,YAHOO,USD,14.48,1,buy,1.0,BlackBerry
30-08-2016,PLTR,YAHOO,USD,9.15,73,sell,0,Palantir
31-08-2016,SOFI,YAHOO,USD,6.49,11,sell,9.95,SoFi Technologies
14-09-2016,PLTR,YAHOO,USD,6.44,74,sell,1.0,Palantir
15-09-2016,CLOV,YAHOO,USD,3.74,33,sell,1.0,Clover Health
16-09-2016,GME,YAHOO,USD,0.88,44,dividend,0,GameStop dividend
19-09-2016,GME,YAHOO,USD,77.06,75,sell,1.0,GameStop
19-09-2016,CLOV,YAHOO,USD,2.97,31,dividend,0,Clover Health dividend
22-09-2016,GME,YAHOO,USD,2.32,42,dividend,0,GameStop dividend
26-09-2016,WISH,YAHOO,USD,18.86,59,buy,1.0,ContextLogic
06-10-2016,CLOV,YAHOO,USD,4.08,23,buy,1.0,Clover Health
10-10-2016,AMC,YAHOO,USD,9.86,69,sell,9.95,AMC Entertainment
11-10-2016,SOFI,YAHOO,USD,17.52,8,buy,4.95,SoFi Technologies
19-10-2016,BBBY,YAHOO,USD,0.61,71,buy,9.95,Bed Bath Beyond
21-10-2016,BB,YAHOO,USD,2.03,2,dividend,0,BlackBerry dividend
21-10-2016,WISH,YAHOO,USD,16.16,35,buy,9.95,ContextLogic
02-11-2016,CLOV,YAHOO,USD,0.92,43,dividend,0,Clover Health dividend
07-11-2016,CLOV,YAHOO,USD,5.55,52,buy,9.95,Clover Health
07-11-2016,BB,YAHOO,USD,10.9,28,buy,0,BlackBerry
10-11-2016,AMC,YAHOO,USD,14.17,19,buy,0,AMC Entertainment
14-11-2016,GME,YAHOO,USD,221.01,39,buy,0,GameStop
14-11-2016,Account Fee,MANUAL,USD,0,0,fee,30.37,Quarterly fee
21-11-2016,SOFI,YAHOO,USD,13.97,71,buy,4.95,SoFi Technologies
24-11-2016,PLTR,YAHOO,USD,23.01,26,buy,4.95,Palantir
28-11-2016,BB,YAHOO,USD,8.11,30,buy,9.95,BlackBerry
29-11-2016,CLOV,YAHOO,USD,0.87,37,sell,0,Clover Health
05-12-2016,AMC,YAHOO,USD,1.94,26,dividend,0,AMC Entertainment dividend
07-12-2016,WISH,YAHOO,USD,11.37,76,buy,4.95,ContextLogic
09-12-2016,PLTR,YAHOO,USD,10.51,24,sell,9.95,Palantir
12-12-2016,PLTR,YAHOO,USD,1.04,20,dividend,0,Palantir dividend
12-12-2016,AMC,YAHOO,USD,9.52,33,buy,0,AMC Entertainment
14-12-2016,GME,YAHOO,USD,134.1,35,buy,0,GameStop
15-12-2016,GME,YAHOO,USD,139.01,23,buy,0,GameStop
19-12-2016,SOFI,YAHOO,USD,20.33,52,buy,0,SoFi Technologies
19-12-2016,WISH,YAHOO,USD,6.21,76,buy,4.95,ContextLogic
29-12-2016,AMC,YAHOO,USD,0.42,12,dividend,0,AMC Entertainment dividend
29-12-2016,SOFI,YAHOO,USD,16.43,76,buy,4.95,SoFi Technologies
02-01-2017,SOFI,YAHOO,USD,7.65,57,sell,9.95,SoFi Technologies
02-01-2017,CLOV,YAHOO,USD,1.11,12,sell,0,Clover Health
03-01-2017,CLOV,YAHOO,USD,2.43,15,sell,1.0,Clover Health
05-01-2017,BB,YAHOO,USD,2.02,24,sell,4.95,BlackBerry
06-01-2017,GME,YAHOO,USD,32.79,27,sell,0,GameStop
09-01-2017,GME,YAHOO,USD,228.53,60,buy,1.0,GameStop
09-01-2017,WISH,YAHOO,USD,5.01,7,sell,0,ContextLogic
11-01-2017,WISH,YAHOO,USD,4.88,55,sell,0,ContextLogic
16-01-2017,BB,YAHOO,USD,5.0,45,sell,0,BlackBerry
16-01-2017,BB,YAHOO,USD,12.61,62,buy,0,BlackBerry
18-01-2017,CLOV,YAHOO,USD,9.46,76,buy,0,Clover Health
18-01-2017,GME,YAHOO,USD,67.98,26,buy,9.95,GameStop
23-01-2017,BB,YAHOO,USD,5.29,61,sell,4.95,BlackBerry
24-01-2017,BBBY,YAHOO,USD,23.06,39,buy,0,Bed Bath Beyond
25-01-2017,BB,YAHOO,USD,0.13,7,dividend,0,BlackBerry dividend
30-01-2017,BBBY,YAHOO,USD,12.46,36,buy,1.0,Bed Bath Beyond
17-02-2017,GME,YAHOO,USD,31.48,9,sell,0,GameStop
20-02-2017,AMC,YAHOO,USD,18.17,29,buy,9.95,AMC Entertainment
27-02-2017,GME,YAHOO,USD,213.57,30,buy,0,GameStop
27-02-2017,BBBY,YAHOO,USD,6.58,63,buy,1.0,Bed Bath Beyond
28-02-2017,CLOV,YAHOO,USD,1.51,8,sell,9.95,Clover Health
03-03-2017,Account Fee,MANUAL,USD,0,0,fee,6.67,Quarterly fee
06-03-2017,AMC,YAHOO,USD,22.76,37,buy,0,AMC Entertainment
20-03-2017,SOFI,YAHOO,USD,3.49,35,sell,0,SoFi Technologies
03-04-2017,PLTR,YAHOO,USD,8.53,42,sell,4.95,Palantir
10-04-2017,PLTR,YAHOO,USD,2.62,38,dividend,0,Palantir dividend
10-04-2017,BB,YAHOO,USD,9.95,78,buy,0,BlackBerry
13-04-2017,CLOV,YAHOO,USD,5.69,70,sell,4.95,Clover Health
17-04-2017,WISH,YAHOO,USD,19.12,43,buy,0,ContextLogic
28-04-2017,CLOV,YAHOO,USD,7.1,14,buy,1.0,Clover Health
28-04-2017,WISH,YAHOO,USD,7.21,33,sell,0,ContextLogic
01-05-2017,PLTR,YAHOO,USD,16.04,68,buy,1.0,Palantir
03-05-2017,PLTR,YAHOO,USD,17.15,33,buy,1.0,Palantir
08-05-2017,WISH,YAHOO,USD,3.33,65,sell,1.0,ContextLogic
08-05-2017,GME,YAHOO,USD,64.8,41,sell,0,GameStop
18-05-2017,CLOV,YAHOO,USD,11.45,62,buy,0,Clover Health
24-05-2017,AMC,YAHOO,USD,19.33,56,buy,9.95,AMC Entertainment
01-06-2017,BBBY,YAHOO,USD,6.32,33,buy,0,Bed Bath Beyond
05-06-2017,BBBY,YAHOO,USD,11.42,52,buy,4.95,Bed Bath Beyond
09-06-2017,WISH,YAHOO,USD,4.19,44,sell,9.95,ContextLogic
14-06-2017,AMC,YAHOO,USD,37.2,74,buy,1.0,AMC Entertainment
15-06-2017,BB,YAHOO,USD,1.57,33,dividend,0,BlackBerry dividend
16-06-2017,CLOV,YAHOO,USD,5.78,77,buy,0,Clover Health
19-06-2017,BB,YAHOO,USD,5.8,9,sell,0,BlackBerry
23-06-2017,PLTR,YAHOO,USD,2.81,43,sell,1.0,Palantir
03-07-2017,SOFI,YAHOO,USD,21.81,73,buy,1.0,SoFi Technologies
05-07-2017,SOFI,YAHOO,USD,17.37,60,buy,9.95,SoFi Technologies
10-07-2017,CLOV,YAHOO,USD,2.21,2,sell,1.0,Clover Health
10-07-2017,AMC,YAHOO,USD,5.85,56,sell,0,AMC Entertainment
10-07-2017,CLOV,YAHOO,USD,9.1,61,buy,0,Clover Health
12-07-2017,BB,YAHOO,USD,10.95,78,buy,9.95,BlackBerry
17-07-2017,BB,YAHOO,USD,2.05,56,sell,9.95,BlackBerry
18-07-2017,GME,YAHOO,USD,2.08,36,dividend,0,GameStop dividend
24-07-2017,BB,YAHOO,USD,4.11,38,sell,1.0,BlackBerry
07-08-2017,BB,YAHOO,USD,12.03,78,buy,4.95,BlackBerry
14-08-2017,WISH,YAHOO,USD,2.33,51,sell,4.95,ContextLogic
18-08-2017,PLTR,YAHOO,USD,20.56,27,buy,9.95,Palantir
21-08-2017,CLOV,YAHOO,USD,2.47,11,buy,9.95,Clover Health
21-08-2017,BB,YAHOO,USD,2.3,13,sell,0,BlackBerry
28-08-2017,GME,YAHOO,USD,13.37,79,sell,0,GameStop
01-09-2017,PLTR,YAHOO,USD,2.28,41,dividend,0,Palantir dividend
08-09-2017,GME,YAHOO,USD,18.79,52,sell,9.95,GameStop
20-09-2017,SOFI,YAHOO,USD,0.12,15,dividend,0,SoFi Technologies dividend
26-09-2017,WISH,YAHOO,USD,3.68,50,buy,1.0,ContextLogic
29-09-2017,AMC,YAHOO,USD,36.17,17,buy,4.95,AMC Entertainment
02-10-2017,PLTR,YAHOO,USD,1.87,50,dividend,0,Palantir dividend
02-10-2017,BBBY,YAHOO,USD,2.55,24,dividend,0,Bed Bath Beyond dividend
03-10-2017,GME,YAHOO,USD,72.83,49,buy,0,GameStop
05-10-2017,GME,YAHOO,USD,251.76,35,buy,0,GameStop
09-10-2017,WISH,YAHOO,USD,6.31,18,buy,4.95,ContextLogic
09-10-2017,AMC,YAHOO,USD,2.97,19,sell,0,AMC Entertainment
16-10-2017,BBBY,YAHOO,USD,6.9,15,sell,0,Bed Bath Beyond
19-10-2017,Account Fee,MANUAL,USD,0,0,fee,28.97,Quarterly fee
23-10-2017,PLTR,YAHOO,USD,9.06,10,sell,0,Palantir
24-10-2017,GME,YAHOO,USD,36.68,17,sell,0,GameStop
30-10-2017,SOFI,YAHOO,USD,4.48,63,sell,0,SoFi Technologies
30-10-2017,AMC,YAHOO,USD,12.35,25,sell,0,AMC Entertainment
20-11-2017,AMC,YAHOO,USD,15.73,13,buy,1.0,AMC Entertainment
27-11-2017,PLTR,YAHOO,USD,20.44,10,buy,9.95,Palantir
27-11-2017,BB,YAHOO,USD,8.66,21,buy,0,BlackBerry
29-11-2017,GME,YAHOO,USD,45.72,70,sell,0,GameStop
04-12-2017,PLTR,YAHOO,USD,19.07,64,buy,0,Palantir
04-12-2017,CLOV,YAHOO,USD,3.62,77,buy,1.0,Clover Health
04-12-2017,CLOV,YAHOO,USD,3.08,19,sell,1.0,Clover Health
13-12-2017,GME,YAHOO,USD,74.0,30,buy,0,GameStop
14-12-2017,GME,YAHOO,USD,3.13,4,dividend,0,GameStop dividend
19-12-2017,SOFI,YAHOO,USD,15.54,18,buy,9.95,SoFi Technologies
01-01-2018,CLOV,YAHOO,USD,4.18,66,sell,9.95,Clover Health
15-01-2018,BB,YAHOO,USD,8.08,1,buy,0,BlackBerry
17-01-2018,BB,YAHOO,USD,4.47,29,sell,0,BlackBerry
22-01-2018,BBBY,YAHOO,USD,1.13,17,dividend,0,Bed Bath Beyond dividend
25-01-2018,PLTR,YAHOO,USD,21.35,8,buy,4.95,Palantir
29-01-2018,BBBY,YAHOO,USD,9.67,2,buy,0,Bed Bath Beyond
07-02-2018,WISH,YAHOO,USD,5.51,35,sell,1.0,ContextLogic
08-02-2018,Account Fee,MANUAL,USD,0,0,fee,48.04,Quarterly fee
16-02-2018,BB,YAHOO,USD,3.44,76,buy,0,BlackBerry
19-02-2018,PLTR,YAHOO,USD,8.4,68,sell,9.95,Palantir
21-02-2018,WISH,YAHOO,USD,1.79,48,dividend,0,ContextLogic dividend
22-02-2018,GME,YAHOO,USD,101.55,29,buy,0,GameStop
27-02-2018,WISH,YAHOO,USD,13.96,24,buy,9.95,ContextLogic
28-02-2018,GME,YAHOO,USD,77.71,35,sell,0,GameStop
12-03-2018,SOFI,YAHOO,USD,6.92,73,sell,1.0,SoFi Technologies
19-03-2018,CLOV,YAHOO,USD,7.92,74,buy,0,Clover Health
26-03-2018,BB,YAHOO,USD,2.66,35,sell,0,BlackBerry
02-04-2018,SOFI,YAHOO,USD,5.5,4,sell,0,SoFi Technologies
03-04-2018,AMC,YAHOO,USD,36.77,44,buy,9.95,AMC Entertainment
03-04-2018,SOFI,YAHOO,USD,17.54,18,buy,0,SoFi Technologies
04-04-2018,GME,YAHOO,USD,161.12,64,buy,9.95,GameStop
05-04-2018,BB,YAHOO,USD,6.07,28,buy,0,BlackBerry
09-04-2018,Account Fee,MANUAL,USD,0,0,fee,21.35,Quarterly fee
16-04-2018,PLTR,YAHOO,USD,6.83,15,sell,0,Palantir
23-04-2018,AMC,YAHOO,USD,24.51,34,buy,0,AMC Entertainment
25-04-2018,GME,YAHOO,USD,136.97,72,buy,0,GameStop
25-04-2018,BB,YAHOO,USD,1.44,11,dividend,0,BlackBerry dividend
26-04-2018,BB,YAHOO,USD,2.46,44,sell,4.95,BlackBerry
30-04-2018,PLTR,YAHOO,USD,5.87,76,sell,0,Palantir
01-05-2018,PLTR,YAHOO,USD,16.98,26,buy,4.95,Palantir
08-05-2018,BB,YAHOO,USD,8.33,59,buy,9.95,BlackBerry
