Date,Code,DataSource,Currency,Price,Quantity,Action,Fee,Note
04-20-2015,BIDU,YAHOO,USD,79.52,25,sell,0,Baidu Inc
04-27-2015,PDD,YAHOO,USD,2.91,37,dividend,0,PDD Holdings dividend
04-27-2015,BIDU,YAHOO,USD,38.53,41,sell,9.95,Baidu Inc
04-29-2015,BIDU,YAHOO,USD,113.0,56,buy,1.0,Baidu Inc
05-06-2015,PDD,YAHOO,USD,3.38,31,dividend,0,PDD Holdings dividend
05-07-2015,NIO,YAHOO,USD,2.18,37,dividend,0,NIO Inc dividend
05-08-2015,JD,YAHOO,USD,35.63,47,buy,1.0,JD.com
05-11-2015,JD,YAHOO,USD,22.56,16,sell,4.95,JD.com
05-11-2015,BABA,YAHOO,USD,331.06,41,buy,0,Alibaba Group
05-13-2015,TME,YAHOO,USD,4.25,57,sell,0,Tencent Music
05-15-2015,PDD,YAHOO,USD,188.86,27,buy,0,PDD Holdings
05-19-2015,XPEV,YAHOO,USD,22.33,31,sell,0,XPeng Inc
05-25-2015,NIO,YAHOO,USD,1.98,9,dividend,0,NIO Inc dividend
05-29-2015,NIO,YAHOO,USD,2.55,41,dividend,0,NIO Inc dividend
06-01-2015,XPEV,YAHOO,USD,14.82,35,sell,0,XPeng Inc
06-01-2015,BIDU,YAHOO,USD,0.18,15,dividend,0,Baidu Inc dividend
06-01-2015,NIO,YAHOO,USD,7.44,69,sell,0,NIO Inc
06-02-2015,Account Fee,MANUAL,USD,0,0,fee,22.43,Quarterly fee
06-08-2015,XPEV,YAHOO,USD,10.38,79,sell,1.0,XPeng Inc
06-22-2015,BABA,YAHOO,USD,116.06,5,buy,1.0,Alibaba Group
06-23-2015,BABA,YAHOO,USD,1.16,36,dividend,0,Alibaba Group dividend
06-30-2015,NIO,YAHOO,USD,16.15,50,sell,0,NIO Inc
06-30-2015,TME,YAHOO,USD,15.01,73,buy,9.95,Tencent Music
07-06-2015,BABA,YAHOO,USD,28.62,4,sell,0,Alibaba Group
07-08-2015,PDD,YAHOO,USD,43.39,35,sell,1.0,PDD Holdings
07-13-2015,LI,YAHOO,USD,1.71,24,dividend,0,Li Auto dividend
07-14-2015,PDD,YAHOO,USD,95.46,3,sell,0,PDD Holdings
07-20-2015,XPEV,YAHOO,USD,43.43,76,buy,1.0,XPeng Inc
07-29-2015,XPEV,YAHOO,USD,45.16,2,buy,0,XPeng Inc
07-30-2015,Account Fee,MANUAL,USD,0,0,fee,34.81,Quarterly fee
08-03-2015,JD,YAHOO,USD,14.81,15,sell,9.95,JD.com
08-06-2015,JD,YAHOO,USD,78.23,22,buy,4.95,JD.com
08-10-2015,XPEV,YAHOO,USD,33.52,9,buy,9.95,XPeng Inc
08-12-2015,TME,YAHOO,USD,17.04,44,buy,9.95,Tencent Music
08-12-2015,LI,YAHOO,USD,27.79,2,buy,0,Li Auto
08-12-2015,XPEV,YAHOO,USD,27.41,23,sell,1.0,XPeng Inc
08-17-2015,BIDU,YAHOO,USD,202.47,42,buy,1.0,Baidu Inc
08-17-2015,BIDU,YAHOO,USD,178.68,59,buy,0,Baidu Inc
08-17-2015,LI,YAHOO,USD,19.41,36,sell,0,Li Auto
08-24-2015,PDD,YAHOO,USD,1.5,13,dividend,0,PDD Holdings dividend
08-27-2015,BABA,YAHOO,USD,46.45,62,sell,9.95,Alibaba Group
08-28-2015,TME,YAHOO,USD,4.33,60,sell,0,Tencent Music
08-31-2015,LI,YAHOO,USD,0.61,26,dividend,0,Li Auto dividend
08-31-2015,BIDU,YAHOO,USD,246.65,68,buy,4.95,Baidu Inc
09-04-2015,BABA,YAHOO,USD,119.4,48,sell,1.0,Alibaba Group
09-07-2015,XPEV,YAHOO,USD,17.51,78,sell,0,XPeng Inc
09-08-2015,XPEV,YAHOO,USD,9.95,69,sell,0,XPeng Inc
09-14-2015,BIDU,YAHOO,USD,52.86,68,sell,9.95,Baidu Inc
09-14-2015,BABA,YAHOO,USD,58.39,16,sell,0,Alibaba Group
09-21-2015,XPEV,YAHOO,USD,33.91,76,buy,1.0,XPeng Inc
09-21-2015,PDD,YAHOO,USD,160.73,43,buy,0,PDD Holdings
09-22-2015,XPEV,YAHOO,USD,5.24,52,sell,0,XPeng Inc
09-23-2015,BABA,YAHOO,USD,33.08,75,sell,0,Alibaba Group
09-25-2015,PDD,YAHOO,USD,159.43,37,buy,0,PDD Holdings
09-28-2015,LI,YAHOO,USD,0.93,37,dividend,0,Li Auto dividend
10-08-2015,TME,YAHOO,USD,9.08,58,buy,4.95,Tencent Music
10-23-2015,NIO,YAHOO,USD,7.77,62,sell,9.95,NIO Inc
10-30-2015,BABA,YAHOO,USD,2.13,24,dividend,0,Alibaba Group dividend
11-02-2015,LI,YAHOO,USD,8.94,9,sell,0,Li Auto
11-05-2015,BIDU,YAHOO,USD,3.28,29,dividend,0,Baidu Inc dividend
11-10-2015,XPEV,YAHOO,USD,0.78,34,dividend,0,XPeng Inc dividend
11-11-2015,BIDU,YAHOO,USD,113.22,44,buy,0,Baidu Inc
11-13-2015,TME,YAHOO,USD,2.28,1,dividend,0,Tencent Music dividend
11-24-2015,BIDU,YAHOO,USD,70.3,54,sell,9.95,Baidu Inc
12-02-2015,LI,YAHOO,USD,1.51,38,dividend,0,Li Auto dividend
12-03-2015,LI,YAHOO,USD,2.52,46,dividend,0,Li Auto dividend
12-04-2015,BIDU,YAHOO,USD,225.21,7,buy,0,Baidu Inc
12-09-2015,XPEV,YAHOO,USD,22.04,9,buy,9.95,XPeng Inc
12-09-2015,TME,YAHOO,USD,2.67,38,dividend,0,Tencent Music dividend
12-18-2015,Account Fee,MANUAL,USD,0,0,fee,46.45,Quarterly fee
12-21-2015,TME,YAHOO,USD,2.84,4,dividend,0,Tencent Music dividend
12-21-2015,BIDU,YAHOO,USD,288.43,45,buy,1.0,Baidu Inc
12-23-2015,JD,YAHOO,USD,73.45,56,buy,0,JD.com
12-28-2015,NIO,YAHOO,USD,32.14,14,buy,4.95,NIO Inc
01-01-2016,LI,YAHOO,USD,32.1,27,buy,9.95,Li Auto
01-11-2016,BABA,YAHOO,USD,131.39,52,buy,0,Alibaba Group
01-18-2016,BIDU,YAHOO,USD,1.63,27,dividend,0,Baidu Inc dividend
01-20-2016,BABA,YAHOO,USD,181.84,39,buy,1.0,Alibaba Group
01-21-2016,PDD,YAHOO,USD,131.02,56,buy,0,PDD Holdings
01-25-2016,JD,YAHOO,USD,41.73,60,sell,1.0,JD.com
01-25-2016,JD,YAHOO,USD,81.33,21,buy,0,JD.com
01-27-2016,LI,YAHOO,USD,30.95,25,buy,0,Li Auto
01-28-2016,XPEV,YAHOO,USD,9.47,46,sell,0,XPeng Inc
02-01-2016,JD,YAHOO,USD,71.69,33,buy,4.95,JD.com
02-05-2016,TME,YAHOO,USD,1.92,13,dividend,0,Tencent Music dividend
02-09-2016,BABA,YAHOO,USD,39.57,53,sell,0,Alibaba Group
02-29-2016,TME,YAHOO,USD,19.03,2,buy,1.0,Tencent Music
03-03-2016,NIO,YAHOO,USD,12.05,14,buy,0,NIO Inc
03-04-2016,BIDU,YAHOO,USD,89.75,42,sell,0,Baidu Inc
03-07-2016,LI,YAHOO,USD,22.43,17,buy,1.0,Li Auto
03-11-2016,JD,YAHOO,USD,32.57,38,sell,4.95,JD.com
03-11-2016,BABA,YAHOO,USD,282.12,21,buy,0,Alibaba Group
03-14-2016,BIDU,YAHOO,USD,199.26,63,buy,4.95,Baidu Inc
03-14-2016,PDD,YAHOO,USD,24.87,54,sell,4.95,PDD Holdings
03-28-2016,LI,YAHOO,USD,14.44,58,sell,0,Li Auto
04-11-2016,PDD,YAHOO,USD,0.3,26,dividend,0,PDD Holdings dividend
04-14-2016,PDD,YAHOO,USD,142.33,26,buy,0,PDD Holdings
04-19-2016,JD,YAHOO,USD,26.5,30,sell,9.95,JD.com
04-26-2016,LI,YAHOO,USD,0.34,14,dividend,0,Li Auto dividend
04-27-2016,BIDU,YAHOO,USD,264.9,55,buy,9.95,Baidu Inc
05-05-2016,JD,YAHOO,USD,61.91,72,buy,9.95,JD.com
05-19-2016,LI,YAHOO,USD,2.17,30,dividend,0,Li Auto dividend
05-30-2016,BABA,YAHOO,USD,164.92,43,buy,9.95,Alibaba Group
06-03-2016,NIO,YAHOO,USD,1.94,17,dividend,0,NIO Inc dividend
06-06-2016,JD,YAHOO,USD,33.72,75,sell,9.95,JD.com
06-08-2016,NIO,YAHOO,USD,33.19,32,buy,0,NIO Inc
06-09-2016,XPEV,YAHOO,USD,12.11,53,sell,0,XPeng Inc
06-10-2016,JD,YAHOO,USD,27.29,14,sell,9.95,JD.com
06-13-2016,LI,YAHOO,USD,27.99,7,buy,9.95,Li Auto
06-15-2016,JD,YAHOO,USD,81.18,61,buy,0,JD.com
06-16-2016,BABA,YAHOO,USD,2.36,36,dividend,0,Alibaba Group dividend
06-17-2016,XPEV,YAHOO,USD,27.62,62,buy,0,XPeng Inc
06-17-2016,JD,YAHOO,USD,62.05,5,buy,4.95,JD.com
06-23-2016,NIO,YAHOO,USD,3.18,8,sell,4.95,NIO Inc
07-06-2016,PDD,YAHOO,USD,43.17,73,sell,9.95,PDD Holdings
07-11-2016,LI,YAHOO,USD,13.55,29,sell,4.95,Li Auto
07-11-2016,JD,YAHOO,USD,12.91,32,sell,1.0,JD.com
07-13-2016,XPEV,YAHOO,USD,4.69,67,sell,9.95,XPeng Inc
07-14-2016,TME,YAHOO,USD,19.74,29,buy,9.95,Tencent Music
07-18-2016,NIO,YAHOO,USD,55.02,63,buy,0,NIO Inc
07-18-2016,BABA,YAHOO,USD,130.64,57,buy,0,Alibaba Group
07-21-2016,LI,YAHOO,USD,40.86,75,buy,1.0,Li Auto
07-25-2016,LI,YAHOO,USD,1.54,25,dividend,0,Li Auto dividend
07-25-2016,LI,YAHOO,USD,32.41,53,buy,0,Li Auto
08-02-2016,PDD,YAHOO,USD,147.78,77,buy,0,PDD Holdings
08-03-2016,XPEV,YAHOO,USD,16.2,53,buy,0,XPeng Inc
08-08-2016,BABA,YAHOO,USD,129.7,23,buy,1.0,Alibaba Group
08-09-2016,BABA,YAHOO,USD,264.43,35,buy,0,Alibaba Group
08-15-2016,TME,YAHOO,USD,3.57,17,sell,4.95,Tencent Music
08-29-2016,XPEV,YAHOO,USD,18.16,33,buy,0,XPeng Inc
09-02-2016,JD,YAHOO,USD,74.78,56,buy,4.95,JD.com
09-05-2016,XPEV,YAHOO,USD,2.84,28,dividend,0,XPeng Inc dividend
09-05-2016,BABA,YAHOO,USD,105.35,9,buy,1.0,Alibaba Group
09-06-2016,BABA,YAHOO,USD,102.61,55,buy,0,Alibaba Group
09-06-2016,JD,YAHOO,USD,16.35,68,sell,0,JD.com
09-19-2016,Account Fee,MANUAL,USD,0,0,fee,23.26,Quarterly fee
09-27-2016,NIO,YAHOO,USD,8.13,25,buy,4.95,NIO Inc
09-28-2016,NIO,YAHOO,USD,2.01,23,dividend,0,NIO Inc dividend
09-29-2016,BIDU,YAHOO,USD,0.53,29,dividend,0,Baidu Inc dividend
10-03-2016,BIDU,YAHOO,USD,29.27,58,sell,9.95,Baidu Inc
10-03-2016,JD,YAHOO,USD,2.06,46,dividend,0,JD.com dividend
10-03-2016,PDD,YAHOO,USD,189.65,70,buy,0,PDD Holdings
10-05-2016,PDD,YAHOO,USD,42.95,22,sell,4.95,PDD Holdings
10-05-2016,XPEV,YAHOO,USD,1.33,16,dividend,0,XPeng Inc dividend
10-07-2016,PDD,YAHOO,USD,138.99,71,buy,0,PDD Holdings
10-07-2016,NIO,YAHOO,USD,13.77,38,sell,9.95,NIO Inc
10-11-2016,TME,YAHOO,USD,1.47,2,sell,0,Tencent Music
10-14-2016,XPEV,YAHOO,USD,13.11,63,sell,4.95,XPeng Inc
10-20-2016,BABA,YAHOO,USD,1.55,24,dividend,0,Alibaba Group dividend
11-03-2016,XPEV,YAHOO,USD,45.61,67,buy,4.95,XPeng Inc
11-07-2016,NIO,YAHOO,USD,43.97,11,buy,0,NIO Inc
11-07-2016,LI,YAHOO,USD,18.42,63,sell,1.0,Li Auto
11-11-2016,TME,YAHOO,USD,3.24,66,sell,0,Tencent Music
11-15-2016,NIO,YAHOO,USD,20.65,41,sell,4.95,NIO Inc
11-15-2016,LI,YAHOO,USD,34.38,8,buy,1.0,Li Auto
11-15-2016,JD,YAHOO,USD,2.68,40,dividend,0,JD.com dividend
11-22-2016,JD,YAHOO,USD,29.38,69,sell,0,JD.com
12-02-2016,XPEV,YAHOO,USD,58.96,71,buy,4.95,XPeng Inc
12-05-2016,JD,YAHOO,USD,19.06,22,sell,0,JD.com
12-05-2016,JD,YAHOO,USD,45.34,46,sell,0,JD.com
12-05-2016,BABA,YAHOO,USD,1.16,6,dividend,0,Alibaba Group dividend
12-12-2016,LI,YAHOO,USD,1.49,35,dividend,0,Li Auto dividend
12-12-2016,NIO,YAHOO,USD,4.44,76,sell,0,NIO Inc
12-26-2016,LI,YAHOO,USD,3.22,22,dividend,0,Li Auto dividend
12-27-2016,PDD,YAHOO,USD,81.04,40,sell,0,PDD Holdings
01-02-2017,NIO,YAHOO,USD,11.71,8,sell,1.0,NIO Inc
01-02-2017,LI,YAHOO,USD,16.07,79,sell,0,Li Auto
01-02-2017,PDD,YAHOO,USD,139.34,71,buy,0,PDD Holdings
01-04-2017,Account Fee,MANUAL,USD,0,0,fee,25.63,Quarterly fee
01-06-2017,BABA,YAHOO,USD,184.31,61,buy,9.95,Alibaba Group
01-09-2017,NIO,YAHOO,USD,2.71,25,dividend,0,NIO Inc dividend
01-09-2017,NIO,YAHOO,USD,2.3,56,sell,0,NIO Inc
01-11-2017,BABA,YAHOO,USD,251.5,38,buy,4.95,Alibaba Group
01-11-2017,NIO,YAHOO,USD,12.33,22,sell,4.95,NIO Inc
01-16-2017,XPEV,YAHOO,USD,39.59,36,buy,0,XPeng Inc
01-27-2017,XPEV,YAHOO,USD,1.54,26,dividend,0,XPeng Inc dividend
01-31-2017,NIO,YAHOO,USD,53.12,61,buy,0,NIO Inc
02-01-2017,NIO,YAHOO,USD,30.76,34,buy,0,NIO Inc
02-02-2017,JD,YAHOO,USD,59.51,1,buy,9.95,JD.com
02-13-2017,XPEV,YAHOO,USD,20.16,31,buy,0,XPeng Inc
02-13-2017,TME,YAHOO,USD,2.85,40,dividend,0,Tencent Music dividend
02-13-2017,JD,YAHOO,USD,33.58,7,buy,0,JD.com
02-14-2017,PDD,YAHOO,USD,88.33,8,sell,1.0,PDD Holdings
02-15-2017,JD,YAHOO,USD,70.07,57,buy,4.95,JD.com
02-20-2017,BIDU,YAHOO,USD,169.82,13,buy,4.95,Baidu Inc
02-27-2017,BABA,YAHOO,USD,295.72,33,buy,0,Alibaba Group
03-02-2017,PDD,YAHOO,USD,94.62,11,sell,0,PDD Holdings
03-03-2017,JD,YAHOO,USD,22.64,11,sell,0,JD.com
03-06-2017,PDD,YAHOO,USD,169.89,27,buy,9.95,PDD Holdings
03-09-2017,LI,YAHOO,USD,2.77,19,dividend,0,Li Auto dividend
03-09-2017,XPEV,YAHOO,USD,39.8,31,buy,4.95,XPeng Inc
03-13-2017,BIDU,YAHOO,USD,223.2,47,buy,0,Baidu Inc
03-13-2017,BABA,YAHOO,USD,96.62,4,sell,0,Alibaba Group
03-20-2017,BABA,YAHOO,USD,90.07,2,sell,4.95,Alibaba Group
03-20-2017,BIDU,YAHOO,USD,146.38,36,buy,9.95,Baidu Inc
03-23-2017,BABA,YAHOO,USD,265.61,30,buy,4.95,Alibaba Group
04-03-2017,XPEV,YAHOO,USD,3.39,5,dividend,0,XPeng Inc dividend
04-12-2017,Account Fee,MANUAL,USD,0,0,fee,38.21,Quarterly fee
04-12-2017,LI,YAHOO,USD,24.63,6,buy,0,Li Auto
04-17-2017,JD,YAHOO,USD,17.26,12,sell,0,JD.com
04-26-2017,NIO,YAHOO,USD,2.84,35,sell,9.95,NIO Inc
04-28-2017,TME,YAHOO,USD,6.14,63,sell,4.95,Tencent Music
05-08-2017,PDD,YAHOO,USD,117.74,9,buy,0,PDD Holdings
05-10-2017,BABA,YAHOO,USD,227.36,62,buy,0,Alibaba Group
05-17-2017,PDD,YAHOO,USD,167.08,57,buy,0,PDD Holdings
05-19-2017,PDD,YAHOO,USD,32.49,7,sell,1.0,PDD Holdings
05-19-2017,PDD,YAHOO,USD,171.99,61,buy,9.95,PDD Holdings
05-22-2017,LI,YAHOO,USD,27.81,54,buy,0,Li Auto
05-26-2017,TME,YAHOO,USD,6.29,6,sell,0,Tencent Music
05-29-2017,LI,YAHOO,USD,3.15,45,dividend,0,Li Auto dividend
05-29-2017,LI,YAHOO,USD,6.92,9,sell,9.95,Li Auto
06-05-2017,BIDU,YAHOO,USD,69.49,3,sell,0,Baidu Inc
06-05-2017,LI,YAHOO,USD,5.39,29,sell,4.95,Li Auto
06-06-2017,XPEV,YAHOO,USD,5.06,61,sell,0,XPeng Inc
06-12-2017,BABA,YAHOO,USD,69.3,61,sell,4.95,Alibaba Group
06-19-2017,XPEV,YAHOO,USD,23.95,14,buy,9.95,XPeng Inc
06-20-2017,PDD,YAHOO,USD,157.08,61,buy,0,PDD Holdings
07-03-2017,LI,YAHOO,USD,1.18,6,dividend,0,Li Auto dividend
07-12-2017,NIO,YAHOO,USD,23.66,21,sell,0,NIO Inc
07-19-2017,XPEV,YAHOO,USD,0.12,10,dividend,0,XPeng Inc dividend
07-31-2017,BABA,YAHOO,USD,0.31,45,dividend,0,Alibaba Group dividend
08-03-2017,XPEV,YAHOO,USD,32.29,65,buy,0,XPeng Inc
08-07-2017,BABA,YAHOO,USD,95.49,2,sell,0,Alibaba Group
08-23-2017,LI,YAHOO,USD,2.8,10,dividend,0,Li Auto dividend
08-31-2017,XPEV,YAHOO,USD,13.09,48,buy,4.95,XPeng Inc
09-08-2017,NIO,YAHOO,USD,16.49,22,buy,0,NIO Inc
09-11-2017,JD,YAHOO,USD,16.63,43,sell,0,JD.com
09-15-2017,NIO,YAHOO,USD,9.02,10,buy,1.0,NIO Inc
09-18-2017,XPEV,YAHOO,USD,18.1,65,sell,0,XPeng Inc
09-19-2017,XPEV,YAHOO,USD,21.02,41,buy,0,XPeng Inc
09-28-2017,Account Fee,MANUAL,USD,0,0,fee,21.91,Quarterly fee
09-29-2017,LI,YAHOO,USD,4.83,68,sell,0,Li Auto
10-02-2017,PDD,YAHOO,USD,119.66,36,buy,0,PDD Holdings
10-02-2017,XPEV,YAHOO,USD,3.24,66,sell,0,XPeng Inc
10-09-2017,NIO,YAHOO,USD,15.38,16,buy,0,NIO Inc
10-10-2017,LI,YAHOO,USD,35.45,24,buy,0,Li Auto
10-10-2017,TME,YAHOO,USD,3.23,40,sell,0,Tencent Music
10-13-2017,BABA,YAHOO,USD,248.94,60,buy,4.95,Alibaba Group
10-17-2017,XPEV,YAHOO,USD,50.51,34,buy,1.0,XPeng Inc
10-19-2017,BABA,YAHOO,USD,1.12,48,dividend,0,Alibaba Group dividend
10-19-2017,TME,YAHOO,USD,9.12,55,buy,4.95,Tencent Music
10-23-2017,NIO,YAHOO,USD,22.85,61,buy,0,NIO Inc
10-24-2017,NIO,YAHOO,USD,15.58,24,buy,9.95,NIO Inc
10-27-2017,BIDU,YAHOO,USD,2.78,9,dividend,0,Baidu Inc dividend
10-30-2017,PDD,YAHOO,USD,77.59,30,sell,0,PDD Holdings
10-31-2017,BABA,YAHOO,USD,59.13,58,sell,4.95,Alibaba Group
11-06-2017,JD,YAHOO,USD,21.25,26,sell,0,JD.com
11-06-2017,BABA,YAHOO,USD,24.78,62,sell,9.95,Alibaba Group
11-10-2017,Account Fee,MANUAL,USD,0,0,fee,40.78,Quarterly fee
11-15-2017,NIO,YAHOO,USD,2.01,40,sell,0,NIO Inc
11-21-2017,JD,YAHOO,USD,35.67,24,buy,4.95,JD.com
11-24-2017,NIO,YAHOO,USD,3.45,36,dividend,0,NIO Inc dividend
11-27-2017,BABA,YAHOO,USD,211.97,20,buy,9.95,Alibaba Group
11-30-2017,JD,YAHOO,USD,42.07,20,buy,0,JD.com
12-07-2017,PDD,YAHOO,USD,164.5,53,buy,1.0,PDD Holdings
12-11-2017,XPEV,YAHOO,USD,1.41,10,dividend,0,XPeng Inc dividend
12-11-2017,LI,YAHOO,USD,35.31,19,buy,4.95,Li Auto
12-11-2017,LI,YAHOO,USD,3.14,1,dividend,0,Li Auto dividend
12-18-2017,JD,YAHOO,USD,72.98,11,buy,9.95,JD.com
12-19-2017,TME,YAHOO,USD,19.52,34,buy,0,Tencent Music
12-20-2017,PDD,YAHOO,USD,119.04,24,buy,4.95,PDD Holdings
12-20-2017,BABA,YAHOO,USD,111.38,14,buy,4.95,Alibaba Group
12-21-2017,Account Fee,MANUAL,USD,0,0,fee,37.52,Quarterly fee
12-22-2017,JD,YAHOO,USD,17.09,48,sell,0,JD.com
12-22-2017,BIDU,YAHOO,USD,94.36,45,sell,9.95,Baidu Inc
12-29-2017,TME,YAHOO,USD,9.56,59,buy,9.95,Tencent Music
01-01-2018,PDD,YAHOO,USD,83.98,49,sell,0,PDD Holdings
01-03-2018,NIO,YAHOO,USD,1.97,23,dividend,0,NIO Inc dividend
01-10-2018,BIDU,YAHOO,USD,215.54,49,buy,0,Baidu Inc
01-15-2018,BIDU,YAHOO,USD,101.48,18,sell,0,Baidu Inc
01-15-2018,NIO,YAHOO,USD,13.78,32,sell,4.95,NIO Inc
01-18-2018,BIDU,YAHOO,USD,3.28,6,dividend,0,Baidu Inc dividend
01-18-2018,NIO,YAHOO,USD,14.45,36,sell,9.95,NIO Inc
01-22-2018,PDD,YAHOO,USD,2.42,18,dividend,0,PDD Holdings dividend
01-24-2018,XPEV,YAHOO,USD,21.29,58,sell,1.0,XPeng Inc
01-29-2018,LI,YAHOO,USD,6.76,33,sell,9.95,Li Auto
02-01-2018,BIDU,YAHOO,USD,1.29,37,dividend,0,Baidu Inc dividend
02-06-2018,BABA,YAHOO,USD,17.68,54,sell,1.0,Alibaba Group
02-08-2018,LI,YAHOO,USD,6.94,48,sell,4.95,Li Auto
02-14-2018,BIDU,YAHOO,USD,124.69,32,buy,4.95,Baidu Inc
02-15-2018,NIO,YAHOO,USD,43.18,69,buy,0,NIO Inc
02-19-2018,PDD,YAHOO,USD,44.37,9,sell,4.95,PDD Holdings
02-21-2018,BIDU,YAHOO,USD,77.8,25,sell,0,Baidu Inc
03-02-2018,TME,YAHOO,USD,8.26,39,sell,0,Tencent Music
03-14-2018,XPEV,YAHOO,USD,17.22,29,buy,0,XPeng Inc
03-15-2018,BABA,YAHOO,USD,138.04,41,buy,9.95,Alibaba Group
03-29-2018,PDD,YAHOO,USD,107.89,77,buy,0,PDD Holdings
03-30-2018,LI,YAHOO,USD,30.06,57,buy,0,Li Auto
04-02-2018,NIO,YAHOO,USD,24.66,14,buy,9.95,NIO Inc
04-16-2018,XPEV,YAHOO,USD,11.24,64,sell,9.95,XPeng Inc
04-16-2018,XPEV,YAHOO,USD,20.86,62,sell,0,XPeng Inc
04-25-2018,PDD,YAHOO,USD,80.19,47,sell,0,PDD Holdings
04-26-2018,JD,YAHOO,USD,34.77,49,buy,9.95,JD.com
04-30-2018,BABA,YAHOO,USD,235.13,60,buy,4.95,Alibaba Group
05-03-2018,LI,YAHOO,USD,23.12,15,buy,0,Li Auto
05-10-2018,XPEV,YAHOO,USD,12.46,61,sell,0,XPeng Inc
05-21-2018,LI,YAHOO,USD,13.17,40,sell,9.95,Li Auto
05-29-2018,Account Fee,MANUAL,USD,0,0,fee,36.83,Quarterly fee
06-05-2018,TME,YAHOO,USD,3.46,14,dividend,0,Tencent Music dividend
06-13-2018,TME,YAHOO,USD,8.43,52,buy,0,Tencent Music
06-14-2018,BIDU,YAHOO,USD,159.83,28,buy,1.0,Baidu Inc
06-25-2018,XPEV,YAHOO,USD,5.79,29,sell,0,XPeng Inc
06-25-2018,XPEV,YAHOO,USD,8.94,6,sell,0,XPeng Inc
06-26-2018,PDD,YAHOO,USD,140.85,76,buy,0,PDD Holdings
06-28-2018,PDD,YAHOO,USD,156.63,1,buy,1.0,PDD Holdings
07-02-2018,LI,YAHOO,USD,35.35,8,buy,0,Li Auto
07-12-2018,NIO,YAHOO,USD,1.44,19,dividend,0,NIO Inc dividend
07-13-2018,TME,YAHOO,USD,2.89,43,dividend,0,Tencent Music dividend
07-20-2018,BIDU,YAHOO,USD,76.59,33,sell,0,Baidu Inc
07-30-2018,JD,YAHOO,USD,69.1,10,buy,1.0,JD.com
08-01-2018,JD,YAHOO,USD,10.16,62,sell,0,JD.com
08-06-2018,BIDU,YAHOO,USD,82.31,17,sell,9.95,Baidu Inc
08-06-2018,JD,YAHOO,USD,26.93,5,sell,9.95,JD.com
08-06-2018,PDD,YAHOO,USD,162.38,14,buy,0,PDD Holdings
08-06-2018,BABA,YAHOO,USD,144.31,49,buy,0,Alibaba Group
08-06-2018,TME,YAHOO,USD,13.14,57,buy,0,Tencent Music
08-08-2018,BIDU,YAHOO,USD,68.68,12,sell,9.95,Baidu Inc
08-10-2018,NIO,YAHOO,USD,23.06,42,sell,4.95,NIO Inc
08-15-2018,BIDU,YAHOO,USD,96.4,21,buy,1.0,Baidu Inc
08-17-2018,TME,YAHOO,USD,4.94,41,sell,0,Tencent Music
08-20-2018,LI,YAHOO,USD,17.3,31,sell,9.95,Li Auto
08-22-2018,LI,YAHOO,USD,12.49,66,sell,1.0,Li Auto
08-27-2018,BABA,YAHOO,USD,156.0,15,buy,9.95,Alibaba Group
08-27-2018,PDD,YAHOO,USD,181.42,18,buy,0,PDD Holdings
