Date,Code,DataSource,Currency,Price,Quantity,Action,Fee,Note
06-19-2017,T,YAHOO,USD,9.48,21,buy,9.95,AT&T Inc
06-22-2017,PEP,YAHOO,USD,1.64,16,dividend,0,PepsiCo dividend
06-26-2017,MMM,YAHOO,USD,157.06,16,sell,9.95,3M Company
07-05-2017,PEP,YAHOO,USD,146.29,61,sell,0,PepsiCo
07-12-2017,JNJ,YAHOO,USD,62.27,7,buy,9.95,Johnson & Johnson
07-17-2017,T,YAHOO,USD,1.78,30,dividend,0,AT&T Inc dividend
07-20-2017,T,YAHOO,USD,13.33,48,buy,4.95,AT&T Inc
07-24-2017,KO,YAHOO,USD,47.57,7,sell,0,Coca-Cola
08-01-2017,KO,YAHOO,USD,25.53,25,buy,0,Coca-Cola
08-11-2017,XOM,YAHOO,USD,85.16,62,sell,0,Exxon Mobil
08-14-2017,JNJ,YAHOO,USD,78.53,31,buy,9.95,Johnson & Johnson
08-18-2017,XOM,YAHOO,USD,103.95,11,sell,0,Exxon Mobil
08-23-2017,XOM,YAHOO,USD,53.72,16,buy,0,Exxon Mobil
08-25-2017,PG,YAHOO,USD,72.06,47,buy,4.95,Procter & Gamble
08-28-2017,KO,YAHOO,USD,44.22,67,buy,9.95,Coca-Cola
08-28-2017,JNJ,YAHOO,USD,198.71,79,sell,9.95,Johnson & Johnson
09-01-2017,PG,YAHOO,USD,100.38,54,buy,0,Procter & Gamble
09-06-2017,ABBV,YAHOO,USD,85.4,14,sell,0,AbbVie Inc
09-07-2017,Account Fee,MANUAL,USD,0,0,fee,42.46,Quarterly fee
09-08-2017,ABBV,YAHOO,USD,188.76,75,sell,9.95,AbbVie Inc
09-08-2017,ABBV,YAHOO,USD,21.54,2,buy,0,AbbVie Inc
09-11-2017,T,YAHOO,USD,10.14,20,buy,4.95,AT&T Inc
09-12-2017,JNJ,YAHOO,USD,0.64,41,dividend,0,Johnson & Johnson dividend
09-14-2017,XOM,YAHOO,USD,41.55,68,buy,4.95,Exxon Mobil
09-15-2017,JNJ,YAHOO,USD,113.73,73,buy,1.0,Johnson & Johnson
09-18-2017,PG,YAHOO,USD,71.06,23,buy,9.95,Procter & Gamble
09-25-2017,PEP,YAHOO,USD,204.83,4,sell,9.95,PepsiCo
10-02-2017,JNJ,YAHOO,USD,175.1,27,sell,9.95,Johnson & Johnson
10-09-2017,PG,YAHOO,USD,145.34,73,sell,1.0,Procter & Gamble
10-12-2017,T,YAHOO,USD,7.89,7,buy,9.95,AT&T Inc
10-16-2017,PEP,YAHOO,USD,61.73,9,buy,0,PepsiCo
10-18-2017,XOM,YAHOO,USD,62.39,2,buy,1.0,Exxon Mobil
10-25-2017,PEP,YAHOO,USD,83.01,11,buy,0,PepsiCo
10-30-2017,T,YAHOO,USD,15.8,6,buy,0,AT&T Inc
11-06-2017,T,YAHOO,USD,24.42,49,sell,4.95,AT&T Inc
11-13-2017,T,YAHOO,USD,0.29,35,dividend,0,AT&T Inc dividend
11-13-2017,ABBV,YAHOO,USD,149.05,60,sell,0,AbbVie Inc
11-15-2017,T,YAHOO,USD,17.47,12,buy,0,AT&T Inc
11-20-2017,XOM,YAHOO,USD,122.39,16,sell,4.95,Exxon Mobil
11-27-2017,PEP,YAHOO,USD,92.28,67,buy,9.95,PepsiCo
12-06-2017,KO,YAHOO,USD,28.32,60,buy,0,Coca-Cola
12-07-2017,KO,YAHOO,USD,30.1,37,buy,0,Coca-Cola
12-07-2017,MMM,YAHOO,USD,68.55,11,buy,0,3M Company
12-11-2017,KO,YAHOO,USD,65.54,32,sell,4.95,Coca-Cola
12-11-2017,ABBV,YAHOO,USD,144.94,55,sell,1.0,AbbVie Inc
12-18-2017,T,YAHOO,USD,19.09,17,sell,9.95,AT&T Inc
12-18-2017,T,YAHOO,USD,25.61,13,sell,0,AT&T Inc
01-01-2018,T,YAHOO,USD,9.29,41,buy,1.0,AT&T Inc
01-01-2018,KO,YAHOO,USD,33.7,34,buy,0,Coca-Cola
01-05-2018,PG,YAHOO,USD,67.0,2,buy,0,Procter & Gamble
01-05-2018,MMM,YAHOO,USD,1.0,27,dividend,0,3M Company dividend
01-15-2018,T,YAHOO,USD,28.99,16,sell,0,AT&T Inc
01-16-2018,KO,YAHOO,USD,0.28,16,dividend,0,Coca-Cola dividend
01-16-2018,JNJ,YAHOO,USD,88.94,11,buy,0,Johnson & Johnson
01-25-2018,MMM,YAHOO,USD,66.71,17,buy,0,3M Company
01-29-2018,ABBV,YAHOO,USD,101.39,27,buy,0,AbbVie Inc
01-30-2018,XOM,YAHOO,USD,76.12,50,sell,1.0,Exxon Mobil
02-01-2018,MMM,YAHOO,USD,163.05,61,sell,4.95,3M Company
02-05-2018,JNJ,YAHOO,USD,143.55,75,sell,1.0,Johnson & Johnson
02-05-2018,T,YAHOO,USD,18.24,15,sell,0,AT&T Inc
02-05-2018,MMM,YAHOO,USD,47.71,41,buy,1.0,3M Company
02-07-2018,Account Fee,MANUAL,USD,0,0,fee,28.43,Quarterly fee
02-08-2018,KO,YAHOO,USD,19.2,27,buy,4.95,Coca-Cola
02-12-2018,KO,YAHOO,USD,38.99,24,sell,9.95,Coca-Cola
02-13-2018,T,YAHOO,USD,11.59,65,buy,4.95,AT&T Inc
02-19-2018,KO,YAHOO,USD,79.37,9,sell,9.95,Coca-Cola
02-23-2018,XOM,YAHOO,USD,86.83,67,buy,0,Exxon Mobil
02-27-2018,JNJ,YAHOO,USD,169.09,32,sell,4.95,Johnson & Johnson
03-05-2018,PEP,YAHOO,USD,2.04,47,dividend,0,PepsiCo dividend
03-06-2018,PEP,YAHOO,USD,125.53,23,sell,0,PepsiCo
03-07-2018,KO,YAHOO,USD,30.04,32,buy,0,Coca-Cola
03-09-2018,PEP,YAHOO,USD,0.52,32,dividend,0,PepsiCo dividend
03-12-2018,JNJ,YAHOO,USD,128.8,39,sell,0,Johnson & Johnson
03-14-2018,XOM,YAHOO,USD,57.88,69,buy,4.95,Exxon Mobil
03-14-2018,XOM,YAHOO,USD,1.91,16,dividend,0,Exxon Mobil dividend
03-19-2018,T,YAHOO,USD,9.69,19,buy,0,AT&T Inc
04-02-2018,T,YAHOO,USD,15.96,23,buy,9.95,AT&T Inc
04-09-2018,Account Fee,MANUAL,USD,0,0,fee,24.26,Quarterly fee
04-09-2018,PG,YAHOO,USD,57.09,73,buy,1.0,Procter & Gamble
04-09-2018,KO,YAHOO,USD,50.01,48,sell,4.95,Coca-Cola
04-19-2018,JNJ,YAHOO,USD,114.01,61,buy,0,Johnson & Johnson
04-27-2018,KO,YAHOO,USD,23.46,46,buy,4.95,Coca-Cola
05-03-2018,JNJ,YAHOO,USD,85.55,70,buy,4.95,Johnson & Johnson
05-07-2018,Account Fee,MANUAL,USD,0,0,fee,23.09,Quarterly fee
05-11-2018,T,YAHOO,USD,16.29,69,sell,0,AT&T Inc
05-18-2018,Account Fee,MANUAL,USD,0,0,fee,42.54,Quarterly fee
05-21-2018,PG,YAHOO,USD,106.29,15,sell,0,Procter & Gamble
05-23-2018,KO,YAHOO,USD,28.73,56,buy,0,Coca-Cola
05-24-2018,PG,YAHOO,USD,213.73,78,sell,0,Procter & Gamble
05-31-2018,PEP,YAHOO,USD,260.67,9,sell,4.95,PepsiCo
05-31-2018,MMM,YAHOO,USD,1.11,18,dividend,0,3M Company dividend
06-01-2018,KO,YAHOO,USD,37.74,59,sell,0,Coca-Cola
06-04-2018,ABBV,YAHOO,USD,61.94,4,buy,0,AbbVie Inc
06-06-2018,PEP,YAHOO,USD,3.36,33,dividend,0,PepsiCo dividend
06-08-2018,PEP,YAHOO,USD,115.25,41,sell,0,PepsiCo
06-11-2018,KO,YAHOO,USD,0.13,43,dividend,0,Coca-Cola dividend
06-18-2018,KO,YAHOO,USD,18.16,35,buy,9.95,Coca-Cola
06-22-2018,XOM,YAHOO,USD,109.04,67,sell,4.95,Exxon Mobil
06-25-2018,T,YAHOO,USD,30.69,16,sell,4.95,AT&T Inc
06-25-2018,ABBV,YAHOO,USD,158.78,74,sell,1.0,AbbVie Inc
07-02-2018,JNJ,YAHOO,USD,68.03,73,buy,9.95,Johnson & Johnson
07-04-2018,ABBV,YAHOO,USD,75.23,77,sell,4.95,AbbVie Inc
07-16-2018,JNJ,YAHOO,USD,106.58,25,buy,9.95,Johnson & Johnson
07-27-2018,PG,YAHOO,USD,130.99,41,sell,0,Procter & Gamble
07-30-2018,KO,YAHOO,USD,1.42,23,dividend,0,Coca-Cola dividend
08-01-2018,JNJ,YAHOO,USD,159.0,73,sell,0,Johnson & Johnson
08-03-2018,KO,YAHOO,USD,34.21,2,buy,1.0,Coca-Cola
