Date,Code,DataSource,Currency,Price,Quantity,Action,Fee,Note
06-23-2015,OPEN,MANUAL,USD,2.43,62,sell,9.95,Opendoor
06-24-2015,JOBY,MANUAL,USD,12.29,10,buy,0,Joby Aviation
07-01-2015,JOBY,MANUAL,USD,12.03,68,buy,0,Joby Aviation
07-02-2015,DNA,MANUAL,USD,6.38,79,buy,0,Ginkgo Bioworks
07-03-2015,DKNG,MANUAL,USD,51.4,37,buy,0,DraftKings
07-06-2015,DNA,MANUAL,USD,7.24,36,buy,0,Ginkgo Bioworks
07-07-2015,CHPT,MANUAL,USD,5.08,64,buy,0,ChargePoint
07-08-2015,DNA,MANUAL,USD,8.82,40,buy,0,Ginkgo Bioworks
07-13-2015,SPCE,MANUAL,USD,7.0,19,sell,0,Virgin Galactic
07-13-2015,RIVN,MANUAL,USD,20.13,50,buy,0,Rivian Automotive
07-14-2015,LCID,MANUAL,USD,7.92,67,sell,0,Lucid Group
07-15-2015,DNA,MANUAL,USD,3.2,44,sell,9.95,Ginkgo Bioworks
07-16-2015,OPEN,MANUAL,USD,3.42,15,dividend,0,Opendoor dividend
07-20-2015,DNA,MANUAL,USD,0.32,6,dividend,0,Ginkgo Bioworks dividend
07-21-2015,CHPT,MANUAL,USD,1.51,21,dividend,0,ChargePoint dividend
07-23-2015,LCID,MANUAL,USD,13.7,35,sell,9.95,Lucid Group
07-31-2015,DKNG,MANUAL,USD,62.23,74,buy,4.95,DraftKings
08-03-2015,RIVN,MANUAL,USD,14.64,51,buy,0,Rivian Automotive
08-10-2015,CHPT,MANUAL,USD,19.9,63,buy,0,ChargePoint
08-11-2015,RIVN,MANUAL,USD,0.17,41,dividend,0,Rivian Automotive dividend
08-12-2015,DNA,MANUAL,USD,3.49,9,dividend,0,Ginkgo Bioworks dividend
08-17-2015,JOBY,MANUAL,USD,2.49,31,sell,0,Joby Aviation
08-20-2015,CHPT,MANUAL,USD,13.67,73,buy,0,ChargePoint
08-27-2015,RIVN,MANUAL,USD,23.62,76,sell,0,Rivian Automotive
08-31-2015,OPEN,MANUAL,USD,24.06,75,buy,0,Opendoor
08-31-2015,JOBY,MANUAL,USD,2.02,12,sell,0,Joby Aviation
09-03-2015,SPCE,MANUAL,USD,0.43,17,dividend,0,Virgin Galactic dividend
09-04-2015,SPCE,MANUAL,USD,2.81,44,dividend,0,Virgin Galactic dividend
09-07-2015,DKNG,MANUAL,USD,0.24,43,dividend,0,DraftKings dividend
09-07-2015,DKNG,MANUAL,USD,49.69,37,buy,9.95,DraftKings
09-09-2015,CHPT,MANUAL,USD,8.69,23,sell,9.95,ChargePoint
09-14-2015,CHPT,MANUAL,USD,1.85,74,sell,0,ChargePoint
09-14-2015,CHPT,MANUAL,USD,1.45,46,sell,1.0,ChargePoint
09-15-2015,LCID,MANUAL,USD,14.57,27,sell,1.0,Lucid Group
09-30-2015,OPEN,MANUAL,USD,1.11,37,sell,4.95,Opendoor
10-09-2015,DKNG,MANUAL,USD,24.29,4,sell,4.95,DraftKings
10-12-2015,JOBY,MANUAL,USD,9.24,4,buy,0,Joby Aviation
10-12-2015,SPCE,MANUAL,USD,2.95,24,dividend,0,Virgin Galactic dividend
10-12-2015,OPEN,MANUAL,USD,2.95,50,sell,0,Opendoor
10-19-2015,RIVN,MANUAL,USD,40.87,3,buy,0,Rivian Automotive
10-30-2015,OPEN,MANUAL,USD,3.28,32,dividend,0,Opendoor dividend
11-02-2015,SPCE,MANUAL,USD,17.03,15,buy,0,Virgin Galactic
11-02-2015,RIVN,MANUAL,USD,0.98,41,dividend,0,Rivian Automotive dividend
11-09-2015,SPCE,MANUAL,USD,22.68,33,buy,0,Virgin Galactic
11-12-2015,DNA,MANUAL,USD,4.5,3,buy,0,Ginkgo Bioworks
11-16-2015,DNA,MANUAL,USD,3.97,18,buy,0,Ginkgo Bioworks
11-23-2015,CHPT,MANUAL,USD,7.02,50,sell,4.95,ChargePoint
11-24-2015,CHPT,MANUAL,USD,5.46,10,sell,0,ChargePoint
11-26-2015,CHPT,MANUAL,USD,6.01,61,sell,4.95,ChargePoint
11-26-2015,DKNG,MANUAL,USD,55.09,71,buy,4.95,DraftKings
12-07-2015,LCID,MANUAL,USD,17.57,61,buy,0,Lucid Group
12-07-2015,SPCE,MANUAL,USD,1.52,31,dividend,0,Virgin Galactic dividend
12-07-2015,JOBY,MANUAL,USD,2.93,56,sell,0,Joby Aviation
12-08-2015,JOBY,MANUAL,USD,4.25,49,sell,0,Joby Aviation
12-11-2015,DKNG,MANUAL,USD,18.86,77,sell,0,DraftKings
12-14-2015,OPEN,MANUAL,USD,25.12,28,buy,1.0,Opendoor
12-21-2015,JOBY,MANUAL,USD,3.31,8,dividend,0,Joby Aviation dividend
12-28-2015,LCID,MANUAL,USD,17.36,13,buy,1.0,Lucid Group
01-11-2016,OPEN,MANUAL,USD,11.04,5,buy,0,Opendoor
01-12-2016,LCID,MANUAL,USD,1.94,4,sell,0,Lucid Group
01-19-2016,DKNG,MANUAL,USD,39.67,38,buy,0,DraftKings
01-20-2016,RIVN,MANUAL,USD,14.28,8,sell,0,Rivian Automotive
01-22-2016,CHPT,MANUAL,USD,0.77,38,sell,0,ChargePoint
02-01-2016,DKNG,MANUAL,USD,46.58,29,buy,1.0,DraftKings
02-01-2016,DKNG,MANUAL,USD,34.02,35,sell,1.0,DraftKings
02-11-2016,OPEN,MANUAL,USD,12.17,5,buy,1.0,Opendoor
02-22-2016,RIVN,MANUAL,USD,37.63,25,buy,0,Rivian Automotive
02-29-2016,CHPT,MANUAL,USD,23.41,39,buy,0,ChargePoint
02-29-2016,CHPT,MANUAL,USD,8.28,17,buy,0,ChargePoint
02-29-2016,DNA,MANUAL,USD,0.53,4,sell,9.95,Ginkgo Bioworks
03-03-2016,SPCE,MANUAL,USD,9.99,47,buy,4.95,Virgin Galactic
03-04-2016,JOBY,MANUAL,USD,2.38,57,sell,4.95,Joby Aviation
03-07-2016,RIVN,MANUAL,USD,18.46,9,buy,0,Rivian Automotive
03-10-2016,RIVN,MANUAL,USD,32.97,77,sell,1.0,Rivian Automotive
03-11-2016,RIVN,MANUAL,USD,2.41,4,dividend,0,Rivian Automotive dividend
03-14-2016,CHPT,MANUAL,USD,4.85,57,sell,1.0,ChargePoint
03-14-2016,DNA,MANUAL,USD,2.42,2,sell,0,Ginkgo Bioworks
03-16-2016,OPEN,MANUAL,USD,7.46,49,buy,1.0,Opendoor
03-23-2016,SPCE,MANUAL,USD,2.88,73,sell,9.95,Virgin Galactic
03-29-2016,SPCE,MANUAL,USD,2.49,7,dividend,0,Virgin Galactic dividend
04-01-2016,OPEN,MANUAL,USD,18.95,59,buy,4.95,Opendoor
04-04-2016,LCID,MANUAL,USD,1.26,45,dividend,0,Lucid Group dividend
04-06-2016,CHPT,MANUAL,USD,16.72,38,buy,0,ChargePoint
04-11-2016,SPCE,MANUAL,USD,6.01,56,buy,4.95,Virgin Galactic
04-14-2016,RIVN,MANUAL,USD,111.57,76,buy,0,Rivian Automotive
04-14-2016,RIVN,MANUAL,USD,4.06,18,sell,0,Rivian Automotive
04-19-2016,RIVN,MANUAL,USD,59.36,28,buy,1.0,Rivian Automotive
04-25-2016,Account Fee,MANUAL,USD,0,0,fee,10.37,Quarterly fee
04-26-2016,RIVN,MANUAL,USD,22.23,67,buy,0,Rivian Automotive
04-29-2016,JOBY,MANUAL,USD,9.08,4,buy,0,Joby Aviation
05-02-2016,CHPT,MANUAL,USD,29.74,42,buy,0,ChargePoint
05-03-2016,DNA,MANUAL,USD,7.38,24,buy,1.0,Ginkgo Bioworks
05-09-2016,OPEN,MANUAL,USD,3.52,58,buy,0,Opendoor
05-10-2016,DNA,MANUAL,USD,7.61,41,buy,9.95,Ginkgo Bioworks
05-11-2016,DKNG,MANUAL,USD,0.72,44,dividend,0,DraftKings dividend
05-12-2016,DNA,MANUAL,USD,1.46,60,sell,9.95,Ginkgo Bioworks
05-16-2016,DKNG,MANUAL,USD,19.79,65,sell,1.0,DraftKings
05-16-2016,RIVN,MANUAL,USD,34.73,16,sell,0,Rivian Automotive
05-16-2016,DKNG,MANUAL,USD,33.47,21,buy,0,DraftKings
05-17-2016,OPEN,MANUAL,USD,3.27,4,dividend,0,Opendoor dividend
05-23-2016,DKNG,MANUAL,USD,57.67,28,buy,0,DraftKings
05-23-2016,DKNG,MANUAL,USD,34.54,16,buy,0,DraftKings
05-24-2016,DNA,MANUAL,USD,3.31,67,sell,0,Ginkgo Bioworks
05-27-2016,LCID,MANUAL,USD,18.45,5,sell,0,Lucid Group
05-30-2016,CHPT,MANUAL,USD,2.22,48,sell,0,ChargePoint
05-31-2016,CHPT,MANUAL,USD,1.42,17,dividend,0,ChargePoint dividend
05-31-2016,RIVN,MANUAL,USD,63.17,74,buy,4.95,Rivian Automotive
05-31-2016,CHPT,MANUAL,USD,9.95,69,sell,0,ChargePoint
06-09-2016,RIVN,MANUAL,USD,70.17,76,buy,4.95,Rivian Automotive
06-13-2016,LCID,MANUAL,USD,27.17,68,buy,1.0,Lucid Group
06-14-2016,RIVN,MANUAL,USD,28.72,10,buy,4.95,Rivian Automotive
06-17-2016,CHPT,MANUAL,USD,7.08,29,sell,1.0,ChargePoint
06-20-2016,DNA,MANUAL,USD,1.92,16,sell,1.0,Ginkgo Bioworks
06-27-2016,LCID,MANUAL,USD,3.26,10,sell,4.95,Lucid Group
07-04-2016,OPEN,MANUAL,USD,9.59,35,sell,0,Opendoor
07-04-2016,SPCE,MANUAL,USD,16.83,23,buy,0,Virgin Galactic
07-04-2016,OPEN,MANUAL,USD,17.81,19,buy,9.95,Opendoor
07-11-2016,Account Fee,MANUAL,USD,0,0,fee,48.29,Quarterly fee
07-15-2016,DNA,MANUAL,USD,5.61,44,buy,0,Ginkgo Bioworks
07-15-2016,DNA,MANUAL,USD,2.0,62,buy,0,Ginkgo Bioworks
07-19-2016,DNA,MANUAL,USD,1.76,25,sell,0,Ginkgo Bioworks
08-01-2016,RIVN,MANUAL,USD,39.35,68,sell,4.95,Rivian Automotive
08-02-2016,LCID,MANUAL,USD,1.81,9,sell,0,Lucid Group
08-04-2016,RIVN,MANUAL,USD,32.28,10,buy,0,Rivian Automotive
08-08-2016,OPEN,MANUAL,USD,17.02,71,buy,0,Opendoor
08-10-2016,OPEN,MANUAL,USD,10.2,27,sell,9.95,Opendoor
08-10-2016,SPCE,MANUAL,USD,2.24,40,sell,0,Virgin Galactic
08-11-2016,LCID,MANUAL,USD,15.86,9,sell,0,Lucid Group
08-16-2016,JOBY,MANUAL,USD,4.36,32,sell,0,Joby Aviation
08-19-2016,JOBY,MANUAL,USD,11.44,45,buy,0,Joby Aviation
08-29-2016,SPCE,MANUAL,USD,8.95,62,sell,0,Virgin Galactic
09-05-2016,LCID,MANUAL,USD,13.13,27,sell,4.95,Lucid Group
09-16-2016,JOBY,MANUAL,USD,11.23,52,buy,1.0,Joby Aviation
09-19-2016,JOBY,MANUAL,USD,8.09,27,buy,0,Joby Aviation
09-26-2016,CHPT,MANUAL,USD,16.32,77,buy,0,ChargePoint
09-26-2016,SPCE,MANUAL,USD,28.78,4,buy,0,Virgin Galactic
10-03-2016,SPCE,MANUAL,USD,5.69,64,sell,4.95,Virgin Galactic
10-10-2016,CHPT,MANUAL,USD,2.8,15,sell,9.95,ChargePoint
10-14-2016,JOBY,MANUAL,USD,3.2,40,dividend,0,Joby Aviation dividend
10-18-2016,DNA,MANUAL,USD,0.82,18,sell,0,Ginkgo Bioworks
10-19-2016,OPEN,MANUAL,USD,23.47,72,buy,4.95,Opendoor
10-21-2016,RIVN,MANUAL,USD,44.17,13,sell,0,Rivian Automotive
10-31-2016,Account Fee,MANUAL,USD,0,0,fee,7.42,Quarterly fee
11-01-2016,DNA,MANUAL,USD,7.17,30,buy,0,Ginkgo Bioworks
11-03-2016,Account Fee,MANUAL,USD,0,0,fee,6.89,Quarterly fee
11-04-2016,RIVN,MANUAL,USD,19.09,16,sell,0,Rivian Automotive
11-09-2016,JOBY,MANUAL,USD,2.51,12,sell,0,Joby Aviation
11-11-2016,LCID,MANUAL,USD,8.01,44,sell,0,Lucid Group
11-14-2016,DKNG,MANUAL,USD,55.95,9,buy,1.0,DraftKings
11-15-2016,DKNG,MANUAL,USD,10.38,40,sell,4.95,DraftKings
11-21-2016,CHPT,MANUAL,USD,1.78,2,dividend,0,ChargePoint dividend
11-25-2016,SPCE,MANUAL,USD,0.75,9,sell,9.95,Virgin Galactic
11-30-2016,SPCE,MANUAL,USD,2.69,18,sell,1.0,Virgin Galactic
12-02-2016,DKNG,MANUAL,USD,20.38,3,sell,0,DraftKings
12-05-2016,DNA,MANUAL,USD,9.05,33,buy,0,Ginkgo Bioworks
12-06-2016,RIVN,MANUAL,USD,1.88,35,dividend,0,Rivian Automotive dividend
12-08-2016,Account Fee,MANUAL,USD,0,0,fee,21.7,Quarterly fee
12-26-2016,OPEN,MANUAL,USD,3.39,69,sell,0,Opendoor
01-02-2017,CHPT,MANUAL,USD,25.96,45,buy,0,ChargePoint
01-06-2017,DKNG,MANUAL,USD,9.81,26,sell,0,DraftKings
01-09-2017,OPEN,MANUAL,USD,12.41,26,buy,4.95,Opendoor
01-09-2017,RIVN,MANUAL,USD,76.51,6,buy,0,Rivian Automotive
01-17-2017,Account Fee,MANUAL,USD,0,0,fee,31.28,Quarterly fee
01-18-2017,RIVN,MANUAL,USD,48.12,44,buy,4.95,Rivian Automotive
01-31-2017,LCID,MANUAL,USD,9.4,29,sell,1.0,Lucid Group
02-01-2017,SPCE,MANUAL,USD,7.16,20,buy,0,Virgin Galactic
02-07-2017,CHPT,MANUAL,USD,8.97,49,sell,0,ChargePoint
02-14-2017,RIVN,MANUAL,USD,21.09,53,sell,0,Rivian Automotive
02-20-2017,RIVN,MANUAL,USD,2.23,47,dividend,0,Rivian Automotive dividend
02-20-2017,OPEN,MANUAL,USD,6.26,48,sell,0,Opendoor
03-02-2017,CHPT,MANUAL,USD,3.85,27,buy,0,ChargePoint
03-07-2017,JOBY,MANUAL,USD,3.92,28,sell,4.95,Joby Aviation
03-08-2017,OPEN,MANUAL,USD,2.23,45,dividend,0,Opendoor dividend
03-15-2017,JOBY,MANUAL,USD,9.47,19,buy,0,Joby Aviation
03-15-2017,DKNG,MANUAL,USD,18.46,20,sell,0,DraftKings
03-16-2017,CHPT,MANUAL,USD,22.65,66,buy,1.0,ChargePoint
03-20-2017,DKNG,MANUAL,USD,39.5,8,buy,1.0,DraftKings
03-27-2017,DNA,MANUAL,USD,7.19,4,buy,1.0,Ginkgo Bioworks
03-27-2017,SPCE,MANUAL,USD,1.83,28,sell,9.95,Virgin Galactic
04-03-2017,CHPT,MANUAL,USD,6.08,59,sell,0,ChargePoint
04-05-2017,JOBY,MANUAL,USD,1.8,31,dividend,0,Joby Aviation dividend
04-10-2017,CHPT,MANUAL,USD,6.23,44,buy,4.95,ChargePoint
04-12-2017,JOBY,MANUAL,USD,3.17,3,sell,1.0,Joby Aviation
04-12-2017,DNA,MANUAL,USD,3.77,12,sell,0,Ginkgo Bioworks
04-18-2017,RIVN,MANUAL,USD,19.87,67,sell,0,Rivian Automotive
04-19-2017,RIVN,MANUAL,USD,19.65,30,sell,0,Rivian Automotive
04-24-2017,JOBY,MANUAL,USD,10.24,37,buy,9.95,Joby Aviation
04-28-2017,DKNG,MANUAL,USD,36.28,36,buy,0,DraftKings
05-01-2017,SPCE,MANUAL,USD,35.88,29,buy,0,Virgin Galactic
05-02-2017,CHPT,MANUAL,USD,29.76,21,buy,0,ChargePoint
05-08-2017,RIVN,MANUAL,USD,1.15,32,dividend,0,Rivian Automotive dividend
05-08-2017,Account Fee,MANUAL,USD,0,0,fee,39.93,Quarterly fee
05-12-2017,DKNG,MANUAL,USD,9.62,56,sell,1.0,DraftKings
05-15-2017,SPCE,MANUAL,USD,30.44,20,buy,0,Virgin Galactic
05-15-2017,OPEN,MANUAL,USD,2.65,37,dividend,0,Opendoor dividend
05-15-2017,OPEN,MANUAL,USD,7.29,46,sell,9.95,Opendoor
05-22-2017,DNA,MANUAL,USD,3.21,55,sell,9.95,Ginkgo Bioworks
05-31-2017,Account Fee,MANUAL,USD,0,0,fee,39.32,Quarterly fee
06-02-2017,Account Fee,MANUAL,USD,0,0,fee,46.2,Quarterly fee
06-05-2017,DNA,MANUAL,USD,2.89,1,buy,9.95,Ginkgo Bioworks
06-12-2017,OPEN,MANUAL,USD,0.88,41,dividend,0,Opendoor dividend
06-12-2017,DNA,MANUAL,USD,1.94,46,sell,0,Ginkgo Bioworks
06-16-2017,SPCE,MANUAL,USD,29.4,8,buy,9.95,Virgin Galactic
06-22-2017,DNA,MANUAL,USD,1.57,6,sell,0,Ginkgo Bioworks
06-26-2017,Account Fee,MANUAL,USD,0,0,fee,21.94,Quarterly fee
06-29-2017,JOBY,MANUAL,USD,5.85,36,sell,0,Joby Aviation
07-05-2017,JOBY,MANUAL,USD,9.43,5,buy,1.0,Joby Aviation
07-10-2017,OPEN,MANUAL,USD,8.65,50,sell,4.95,Opendoor
07-13-2017,JOBY,MANUAL,USD,10.6,41,buy,0,Joby Aviation
07-31-2017,OPEN,MANUAL,USD,13.91,80,buy,0,Opendoor
08-02-2017,SPCE,MANUAL,USD,11.41,52,sell,4.95,Virgin Galactic
08-07-2017,DNA,MANUAL,USD,6.66,46,buy,9.95,Ginkgo Bioworks
08-28-2017,RIVN,MANUAL,USD,117.25,18,buy,9.95,Rivian Automotive
08-28-2017,CHPT,MANUAL,USD,21.06,22,buy,0,ChargePoint
09-07-2017,SPCE,MANUAL,USD,2.13,36,sell,0,Virgin Galactic
09-12-2017,DKNG,MANUAL,USD,43.36,50,buy,0,DraftKings
09-14-2017,DNA,MANUAL,USD,2.58,37,dividend,0,Ginkgo Bioworks dividend
09-15-2017,DKNG,MANUAL,USD,13.16,25,sell,0,DraftKings
09-18-2017,DKNG,MANUAL,USD,43.87,30,buy,9.95,DraftKings
09-19-2017,LCID,MANUAL,USD,12.25,29,buy,0,Lucid Group
09-21-2017,DKNG,MANUAL,USD,9.05,58,sell,1.0,DraftKings
09-22-2017,OPEN,MANUAL,USD,1.67,13,dividend,0,Opendoor dividend
10-03-2017,LCID,MANUAL,USD,20.6,46,buy,0,Lucid Group
10-05-2017,RIVN,MANUAL,USD,17.86,42,sell,9.95,Rivian Automotive
10-12-2017,SPCE,MANUAL,USD,3.39,17,dividend,0,Virgin Galactic dividend
10-16-2017,LCID,MANUAL,USD,8.09,63,buy,0,Lucid Group
10-17-2017,DKNG,MANUAL,USD,50.28,17,buy,1.0,DraftKings
10-30-2017,CHPT,MANUAL,USD,25.08,15,buy,0,ChargePoint
10-30-2017,DNA,MANUAL,USD,1.43,19,dividend,0,Ginkgo Bioworks dividend
11-01-2017,LCID,MANUAL,USD,39.5,19,buy,0,Lucid Group
11-06-2017,LCID,MANUAL,USD,11.46,6,buy,4.95,Lucid Group
11-13-2017,OPEN,MANUAL,USD,0.67,10,dividend,0,Opendoor dividend
11-14-2017,JOBY,MANUAL,USD,2.04,24,sell,1.0,Joby Aviation
12-01-2017,SPCE,MANUAL,USD,4.57,46,sell,0,Virgin Galactic
12-08-2017,CHPT,MANUAL,USD,6.31,65,buy,1.0,ChargePoint
12-11-2017,DKNG,MANUAL,USD,43.99,3,buy,0,DraftKings
12-12-2017,OPEN,MANUAL,USD,3.09,44,sell,0,Opendoor
12-19-2017,RIVN,MANUAL,USD,26.59,48,buy,0,Rivian Automotive
12-25-2017,JOBY,MANUAL,USD,9.78,74,buy,0,Joby Aviation
12-25-2017,DNA,MANUAL,USD,2.22,37,sell,0,Ginkgo Bioworks
12-25-2017,DKNG,MANUAL,USD,61.27,12,buy,0,DraftKings
12-26-2017,CHPT,MANUAL,USD,1.97,60,sell,1.0,ChargePoint
12-29-2017,OPEN,MANUAL,USD,0.31,46,dividend,0,Opendoor dividend
01-02-2018,JOBY,MANUAL,USD,3.44,57,sell,9.95,Joby Aviation
01-02-2018,SPCE,MANUAL,USD,8.9,67,buy,9.95,Virgin Galactic
01-03-2018,OPEN,MANUAL,USD,1.97,43,dividend,0,Opendoor dividend
01-04-2018,OPEN,MANUAL,USD,1.66,37,dividend,0,Opendoor dividend
01-08-2018,CHPT,MANUAL,USD,6.94,27,sell,1.0,ChargePoint
01-09-2018,CHPT,MANUAL,USD,4.56,52,buy,0,ChargePoint
01-10-2018,JOBY,MANUAL,USD,3.49,43,sell,9.95,Joby Aviation
01-12-2018,LCID,MANUAL,USD,10.38,48,sell,9.95,Lucid Group
01-15-2018,DKNG,MANUAL,USD,1.46,36,dividend,0,DraftKings dividend
01-15-2018,SPCE,MANUAL,USD,26.24,51,buy,0,Virgin Galactic
01-15-2018,OPEN,MANUAL,USD,7.15,69,sell,0,Opendoor
01-15-2018,RIVN,MANUAL,USD,2.07,43,dividend,0,Rivian Automotive dividend
01-22-2018,Account Fee,MANUAL,USD,0,0,fee,32.18,Quarterly fee
01-29-2018,CHPT,MANUAL,USD,6.08,56,sell,1.0,ChargePoint
01-30-2018,DNA,MANUAL,USD,0.59,11,sell,0,Ginkgo Bioworks
01-31-2018,RIVN,MANUAL,USD,79.96,9,buy,0,Rivian Automotive
02-05-2018,RIVN,MANUAL,USD,58.01,28,buy,0,Rivian Automotive
02-09-2018,CHPT,MANUAL,USD,5.48,7,buy,0,ChargePoint
02-12-2018,RIVN,MANUAL,USD,118.84,41,buy,4.95,Rivian Automotive
02-14-2018,RIVN,MANUAL,USD,32.47,65,sell,0,Rivian Automotive
02-19-2018,DKNG,MANUAL,USD,8.26,35,sell,0,DraftKings
02-26-2018,JOBY,MANUAL,USD,0.77,26,dividend,0,Joby Aviation dividend
03-07-2018,Account Fee,MANUAL,USD,0,0,fee,15.76,Quarterly fee
03-08-2018,Account Fee,MANUAL,USD,0,0,fee,20.14,Quarterly fee
03-08-2018,LCID,MANUAL,USD,0.14,13,dividend,0,Lucid Group dividend
03-09-2018,CHPT,MANUAL,USD,3.07,27,sell,0,ChargePoint
03-15-2018,CHPT,MANUAL,USD,18.66,54,buy,0,ChargePoint
03-19-2018,CHPT,MANUAL,USD,1.64,37,dividend,0,ChargePoint dividend
03-29-2018,DKNG,MANUAL,USD,50.41,31,buy,9.95,DraftKings
03-30-2018,LCID,MANUAL,USD,25.07,19,buy,0,Lucid Group
03-30-2018,RIVN,MANUAL,USD,59.85,53,sell,1.0,Rivian Automotive
04-06-2018,RIVN,MANUAL,USD,15.88,80,sell,4.95,Rivian Automotive
04-09-2018,SPCE,MANUAL,USD,1.87,47,dividend,0,Virgin Galactic dividend
04-09-2018,LCID,MANUAL,USD,12.89,57,sell,1.0,Lucid Group
04-09-2018,RIVN,MANUAL,USD,103.58,66,buy,0,Rivian Automotive
04-19-2018,DNA,MANUAL,USD,7.04,62,buy,4.95,Ginkgo Bioworks
04-24-2018,LCID,MANUAL,USD,0.11,1,dividend,0,Lucid Group dividend
04-26-2018,LCID,MANUAL,USD,33.23,14,buy,1.0,Lucid Group
04-30-2018,OPEN,MANUAL,USD,6.43,42,sell,0,Opendoor
05-08-2018,DNA,MANUAL,USD,1.33,5,sell,0,Ginkgo Bioworks
