Date,Code,DataSource,Currency,Price,Quantity,Action,Fee,Note
07-06-2023,PYPL,MANUAL,USD,71.64,12,buy,0,PayPal Holdings
12-06-2023,V,MANUAL,USD,254.79,25,buy,2.5,Visa Inc
12-06-2023,VWO,MANUAL,USD,42.01,14,buy,0,Vanguard Emerging Mkts
13-06-2023,KO,MANUAL,USD,60.52,12,buy,2.5,Coca-Cola Co
13-06-2023,GLD,MANUAL,USD,225.72,18,buy,2.5,SPDR Gold Shares
13-06-2023,DIS,MANUAL,USD,101.07,3,buy,2.5,Walt Disney Co
15-06-2023,CRM,MANUAL,USD,294.08,9,buy,2.5,Salesforce Inc
16-06-2023,MRK,MANUAL,USD,125.55,18,buy,2.5,Merck & Co
16-06-2023,KO,MANUAL,USD,1.7,5,dividend,1.0,Coca-Cola Co
19-06-2023,GOOGL,MANUAL,USD,145.15,11,buy,4.95,Alphabet Inc
19-06-2023,NVDA,MANUAL,USD,425.48,9,buy,0,NVIDIA Corporation
19-06-2023,PYPL,MANUAL,USD,2.43,10,dividend,0,PayPal Holdings
19-06-2023,CRM,MANUAL,USD,252.09,13,buy,0,Salesforce Inc
21-06-2023,PYPL,MANUAL,USD,69.28,13,buy,1.0,PayPal Holdings
23-06-2023,ADBE,MANUAL,USD,0.56,26,dividend,4.95,Adobe Inc
26-06-2023,ARKK,MANUAL,USD,45.09,23,buy,0,ARK Innovation ETF
26-06-2023,SCHD,MANUAL,USD,80.74,10,buy,0,Schwab Dividend ETF
26-06-2023,VTI,MANUAL,USD,238.28,6,sell,1.0,Vanguard Total Stock
26-06-2023,NFLX,MANUAL,USD,519.56,3,sell,4.95,Netflix Inc
27-06-2023,ABBV,MANUAL,USD,150.8,10,buy,1.0,AbbVie Inc
28-06-2023,AMD,MANUAL,USD,139.78,10,buy,0,AMD Inc
29-06-2023,JNJ,MANUAL,USD,169.94,22,buy,2.5,Johnson & Johnson
03-07-2023,PEP,MANUAL,USD,175.92,19,buy,0,PepsiCo Inc
03-07-2023,WMT,MANUAL,USD,1.0,22,dividend,2.5,Walmart Inc
05-07-2023,AMZN,MANUAL,USD,165.23,24,buy,0,Amazon.com Inc
06-07-2023,NVDA,MANUAL,USD,584.71,10,sell,1.0,NVIDIA Corporation
12-07-2023,ABBV,MANUAL,USD,2.38,15,dividend,2.5,AbbVie Inc
12-07-2023,META,MANUAL,USD,379.56,3,sell,1.0,Meta Platforms Inc
12-07-2023,XLK,MANUAL,USD,193.13,12,buy,1.0,Technology Select SPDR
14-07-2023,XLK,MANUAL,USD,198.45,22,buy,0,Technology Select SPDR
17-07-2023,IWM,MANUAL,USD,185.16,8,buy,0,iShares Russell 2000
17-07-2023,SPY,MANUAL,USD,537.37,23,buy,0,SPDR S&P 500 ETF
17-07-2023,EFA,MANUAL,USD,71.63,1,sell,2.5,iShares MSCI EAFE
17-07-2023,META,MANUAL,USD,401.63,2,sell,1.0,Meta Platforms Inc
17-07-2023,V,MANUAL,USD,241.89,9,buy,0,Visa Inc
19-07-2023,VGT,MANUAL,USD,473.06,18,buy,4.95,Vanguard Info Tech ETF
20-07-2023,TSLA,MANUAL,USD,281.8,15,buy,0,Tesla Inc
20-07-2023,VXUS,MANUAL,USD,59.03,15,buy,1.0,Vanguard Intl Stock
20-07-2023,JPM,MANUAL,USD,2.36,18,dividend,2.5,JPMorgan Chase
21-07-2023,BRK.B,MANUAL,USD,358.78,15,buy,4.95,Berkshire Hathaway B
24-07-2023,TMO,MANUAL,USD,0.58,15,dividend,1.0,Thermo Fisher
24-07-2023,GLD,MANUAL,USD,220.85,9,buy,4.95,SPDR Gold Shares
24-07-2023,AMD,MANUAL,USD,165.53,5,buy,1.0,AMD Inc
24-07-2023,XLE,MANUAL,USD,86.51,8,buy,0,Energy Select SPDR
26-07-2023,SPY,MANUAL,USD,438.79,5,buy,0,SPDR S&P 500 ETF
26-07-2023,WMT,MANUAL,USD,170.78,5,buy,4.95,Walmart Inc
26-07-2023,DIS,MANUAL,USD,1.32,11,dividend,0,Walt Disney Co
27-07-2023,AMZN,MANUAL,USD,141.33,22,buy,1.0,Amazon.com Inc
27-07-2023,META,MANUAL,USD,292.0,13,buy,0,Meta Platforms Inc
27-07-2023,SPY,MANUAL,USD,540.99,5,sell,4.95,SPDR S&P 500 ETF
28-07-2023,SCHD,MANUAL,USD,76.38,6,buy,0,Schwab Dividend ETF
31-07-2023,XLF,MANUAL,USD,41.09,14,buy,4.95,Financial Select SPDR
31-07-2023,PYPL,MANUAL,USD,57.78,12,buy,0,PayPal Holdings
31-07-2023,VWO,MANUAL,USD,45.24,10,buy,1.0,Vanguard Emerging Mkts
01-08-2023,AMD,MANUAL,USD,97.21,15,buy,1.0,AMD Inc
01-08-2023,NFLX,MANUAL,USD,668.28,4,sell,1.0,Netflix Inc
02-08-2023,TSLA,MANUAL,USD,212.67,25,buy,0,Tesla Inc
03-08-2023,DIS,MANUAL,USD,112.0,3,sell,1.0,Walt Disney Co
09-08-2023,AAPL,MANUAL,USD,204.49,23,buy,0,Apple Inc
09-08-2023,XOM,MANUAL,USD,100.93,10,buy,4.95,Exxon Mobil
14-08-2023,GOOGL,MANUAL,USD,155.79,6,sell,0,Alphabet Inc
14-08-2023,META,MANUAL,USD,480.69,6,buy,1.0,Meta Platforms Inc
14-08-2023,SCHD,MANUAL,USD,74.02,11,buy,0,Schwab Dividend ETF
14-08-2023,QQQ,MANUAL,USD,404.61,9,buy,4.95,Invesco QQQ Trust
16-08-2023,UNH,MANUAL,USD,546.11,12,buy,0,UnitedHealth Group
16-08-2023,AGG,MANUAL,USD,95.53,5,buy,4.95,iShares Aggregate Bond
18-08-2023,NVDA,MANUAL,USD,785.68,1,buy,4.95,NVIDIA Corporation
18-08-2023,AGG,MANUAL,USD,96.44,7,buy,4.95,iShares Aggregate Bond
21-08-2023,VXUS,MANUAL,USD,50.25,5,buy,0,Vanguard Intl Stock
21-08-2023,META,MANUAL,USD,451.52,7,buy,4.95,Meta Platforms Inc
22-08-2023,JNJ,MANUAL,USD,152.65,6,buy,1.0,Johnson & Johnson
24-08-2023,PEP,MANUAL,USD,188.3,18,buy,0,PepsiCo Inc
25-08-2023,VGT,MANUAL,USD,1.53,4,dividend,0,Vanguard Info Tech ETF
28-08-2023,PYPL,MANUAL,USD,69.05,8,buy,0,PayPal Holdings
28-08-2023,GOOGL,MANUAL,USD,121.36,22,buy,0,Alphabet Inc
31-08-2023,AVGO,MANUAL,USD,655.91,20,buy,1.0,Broadcom Inc
01-09-2023,VWO,MANUAL,USD,44.17,14,buy,0,Vanguard Emerging Mkts
04-09-2023,IWM,MANUAL,USD,200.6,17,buy,0,iShares Russell 2000
04-09-2023,COST,MANUAL,USD,585.69,5,buy,4.95,Costco Wholesale
04-09-2023,KO,MANUAL,USD,60.35,2,sell,1.0,Coca-Cola Co
06-09-2023,V,MANUAL,USD,287.46,6,buy,4.95,Visa Inc
06-09-2023,ABBV,MANUAL,USD,188.49,10,sell,0,AbbVie Inc
07-09-2023,VGT,MANUAL,USD,553.51,6,sell,4.95,Vanguard Info Tech ETF
07-09-2023,ABBV,MANUAL,USD,171.8,10,buy,2.5,AbbVie Inc
08-09-2023,ABBV,MANUAL,USD,1.53,7,dividend,1.0,AbbVie Inc
11-09-2023,HD,MANUAL,USD,313.57,23,buy,0,Home Depot Inc
11-09-2023,CRM,MANUAL,USD,263.08,13,buy,4.95,Salesforce Inc
11-09-2023,AAPL,MANUAL,USD,218.22,25,buy,1.0,Apple Inc
11-09-2023,VOO,MANUAL,USD,425.33,12,buy,1.0,Vanguard S&P 500 ETF
12-09-2023,EFA,MANUAL,USD,79.27,19,buy,4.95,iShares MSCI EAFE
15-09-2023,AMD,MANUAL,USD,154.78,22,buy,0,AMD Inc
18-09-2023,DIS,MANUAL,USD,112.54,25,buy,0,Walt Disney Co
19-09-2023,ADBE,MANUAL,USD,555.21,23,buy,0,Adobe Inc
21-09-2023,CVX,MANUAL,USD,169.42,13,buy,4.95,Chevron Corp
25-09-2023,UNH,MANUAL,USD,518.02,18,buy,1.0,UnitedHealth Group
25-09-2023,WMT,MANUAL,USD,157.76,6,sell,2.5,Walmart Inc
27-09-2023,HD,MANUAL,USD,2.2,28,dividend,0,Home Depot Inc
27-09-2023,VWO,MANUAL,USD,41.86,14,buy,4.95,Vanguard Emerging Mkts
02-10-2023,CVX,MANUAL,USD,155.4,18,buy,4.95,Chevron Corp
02-10-2023,AGG,MANUAL,USD,97.82,24,buy,0,iShares Aggregate Bond
02-10-2023,XLE,MANUAL,USD,90.83,17,buy,1.0,Energy Select SPDR
04-10-2023,TMO,MANUAL,USD,534.27,7,buy,4.95,Thermo Fisher
04-10-2023,CRM,MANUAL,USD,251.12,12,buy,4.95,Salesforce Inc
05-10-2023,MA,MANUAL,USD,403.05,11,buy,1.0,Mastercard Inc
05-10-2023,AVGO,MANUAL,USD,1178.31,2,buy,0,Broadcom Inc
06-10-2023,XLE,MANUAL,USD,87.62,21,buy,0,Energy Select SPDR
09-10-2023,LLY,MANUAL,USD,1.7,17,dividend,4.95,Eli Lilly
09-10-2023,VTI,MANUAL,USD,243.58,6,buy,0,Vanguard Total Stock
10-10-2023,ADBE,MANUAL,USD,512.82,20,buy,0,Adobe Inc
11-10-2023,XLK,MANUAL,USD,1.14,6,dividend,4.95,Technology Select SPDR
12-10-2023,VGT,MANUAL,USD,524.72,21,buy,4.95,Vanguard Info Tech ETF
13-10-2023,META,MANUAL,USD,295.25,23,buy,4.95,Meta Platforms Inc
16-10-2023,NFLX,MANUAL,USD,473.99,24,buy,4.95,Netflix Inc
17-10-2023,LLY,MANUAL,USD,787.64,2,sell,1.0,Eli Lilly
19-10-2023,AAPL,MANUAL,USD,158.63,13,buy,0,Apple Inc
19-10-2023,XOM,MANUAL,USD,112.38,19,buy,1.0,Exxon Mobil
20-10-2023,NVDA,MANUAL,USD,718.68,17,buy,0,NVIDIA Corporation
23-10-2023,ADBE,MANUAL,USD,460.71,10,sell,0,Adobe Inc
23-10-2023,LLY,MANUAL,USD,581.27,9,buy,1.0,Eli Lilly
23-10-2023,MSFT,MANUAL,USD,410.33,1,sell,1.0,Microsoft Corporation
23-10-2023,AMZN,MANUAL,USD,171.17,8,buy,0,Amazon.com Inc
23-10-2023,ABBV,MANUAL,USD,184.73,10,sell,2.5,AbbVie Inc
25-10-2023,XLE,MANUAL,USD,81.98,2,buy,4.95,Energy Select SPDR
25-10-2023,SCHD,MANUAL,USD,81.78,2,sell,1.0,Schwab Dividend ETF
25-10-2023,CRM,MANUAL,USD,1.06,21,dividend,2.5,Salesforce Inc
26-10-2023,CVX,MANUAL,USD,166.05,6,sell,1.0,Chevron Corp
30-10-2023,COST,MANUAL,USD,1.0,3,dividend,0,Costco Wholesale
30-10-2023,IWM,MANUAL,USD,0.7,2,dividend,4.95,iShares Russell 2000
30-10-2023,XLE,MANUAL,USD,79.12,18,buy,2.5,Energy Select SPDR
01-11-2023,GLD,MANUAL,USD,187.99,6,buy,0,SPDR Gold Shares
01-11-2023,DIS,MANUAL,USD,115.41,11,buy,2.5,Walt Disney Co
02-11-2023,PEP,MANUAL,USD,175.74,2,buy,0,PepsiCo Inc
03-11-2023,VOO,MANUAL,USD,424.1,12,buy,4.95,Vanguard S&P 500 ETF
03-11-2023,XOM,MANUAL,USD,1.89,19,dividend,0,Exxon Mobil
06-11-2023,CVX,MANUAL,USD,158.19,20,buy,4.95,Chevron Corp
06-11-2023,SPY,MANUAL,USD,469.22,2,buy,1.0,SPDR S&P 500 ETF
06-11-2023,PYPL,MANUAL,USD,59.86,23,buy,0,PayPal Holdings
07-11-2023,META,MANUAL,USD,254.42,10,buy,0,Meta Platforms Inc
09-11-2023,AMZN,MANUAL,USD,2.49,3,dividend,4.95,Amazon.com Inc
09-11-2023,PG,MANUAL,USD,163.0,7,buy,4.95,Procter & Gamble
09-11-2023,MA,MANUAL,USD,407.6,3,buy,4.95,Mastercard Inc
10-11-2023,MSFT,MANUAL,USD,306.45,4,buy,4.95,Microsoft Corporation
13-11-2023,BND,MANUAL,USD,69.67,19,buy,4.95,Vanguard Total Bond
13-11-2023,VGT,MANUAL,USD,548.83,25,buy,1.0,Vanguard Info Tech ETF
13-11-2023,GOOGL,MANUAL,USD,175.72,21,buy,4.95,Alphabet Inc
14-11-2023,GLD,MANUAL,USD,202.41,23,buy,1.0,SPDR Gold Shares
14-11-2023,KO,MANUAL,USD,56.62,20,buy,2.5,Coca-Cola Co
14-11-2023,COST,MANUAL,USD,690.27,16,buy,2.5,Costco Wholesale
15-11-2023,ABBV,MANUAL,USD,1.63,11,dividend,2.5,AbbVie Inc
16-11-2023,LLY,MANUAL,USD,1.89,19,dividend,0,Eli Lilly
16-11-2023,COST,MANUAL,USD,605.13,1,sell,1.0,Costco Wholesale
17-11-2023,TSLA,MANUAL,USD,204.47,11,buy,4.95,Tesla Inc
20-11-2023,TMO,MANUAL,USD,505.36,7,buy,0,Thermo Fisher
20-11-2023,MRK,MANUAL,USD,100.55,21,buy,1.0,Merck & Co
21-11-2023,V,MANUAL,USD,277.72,9,buy,0,Visa Inc
23-11-2023,JNJ,MANUAL,USD,159.79,3,sell,2.5,Johnson & Johnson
24-11-2023,AVGO,MANUAL,USD,639.37,5,buy,1.0,Broadcom Inc
27-11-2023,CRM,MANUAL,USD,2.35,23,dividend,4.95,Salesforce Inc
27-11-2023,BND,MANUAL,USD,70.65,6,buy,4.95,Vanguard Total Bond
28-11-2023,KO,MANUAL,USD,0.98,3,dividend,4.95,Coca-Cola Co
28-11-2023,AMZN,MANUAL,USD,138.91,3,buy,1.0,Amazon.com Inc
01-12-2023,AMD,MANUAL,USD,125.37,5,sell,4.95,AMD Inc
01-12-2023,INTC,MANUAL,USD,41.92,7,sell,4.95,Intel Corporation
04-12-2023,GLD,MANUAL,USD,214.51,23,buy,0,SPDR Gold Shares
05-12-2023,ADBE,MANUAL,USD,0.88,26,dividend,2.5,Adobe Inc
05-12-2023,V,MANUAL,USD,256.41,22,buy,4.95,Visa Inc
07-12-2023,IWM,MANUAL,USD,177.85,23,buy,1.0,iShares Russell 2000
07-12-2023,LLY,MANUAL,USD,526.2,11,buy,4.95,Eli Lilly
08-12-2023,WMT,MANUAL,USD,161.9,7,buy,4.95,Walmart Inc
11-12-2023,NFLX,MANUAL,USD,511.56,5,sell,1.0,Netflix Inc
11-12-2023,PG,MANUAL,USD,149.93,16,buy,0,Procter & Gamble
11-12-2023,AAPL,MANUAL,USD,205.61,8,buy,4.95,Apple Inc
14-12-2023,AVGO,MANUAL,USD,955.09,22,buy,4.95,Broadcom Inc
18-12-2023,XOM,MANUAL,USD,111.47,21,buy,0,Exxon Mobil
18-12-2023,UNH,MANUAL,USD,1.77,20,dividend,4.95,UnitedHealth Group
18-12-2023,MA,MANUAL,USD,444.14,1,buy,0,Mastercard Inc
19-12-2023,AAPL,MANUAL,USD,155.79,11,buy,2.5,Apple Inc
22-12-2023,CVX,MANUAL,USD,164.41,10,sell,1.0,Chevron Corp
25-12-2023,DIS,MANUAL,USD,104.32,15,buy,0,Walt Disney Co
25-12-2023,AGG,MANUAL,USD,100.35,7,buy,4.95,iShares Aggregate Bond
25-12-2023,VTI,MANUAL,USD,253.29,6,buy,4.95,Vanguard Total Stock
25-12-2023,UNH,MANUAL,USD,553.05,22,buy,0,UnitedHealth Group
26-12-2023,MRK,MANUAL,USD,113.72,15,buy,0,Merck & Co
26-12-2023,GLD,MANUAL,USD,228.87,22,buy,0,SPDR Gold Shares
27-12-2023,GOOGL,MANUAL,USD,148.23,9,buy,1.0,Alphabet Inc
27-12-2023,GOOGL,MANUAL,USD,145.07,2,buy,2.5,Alphabet Inc
28-12-2023,IWM,MANUAL,USD,181.57,1,buy,1.0,iShares Russell 2000
01-01-2024,JNJ,MANUAL,USD,167.63,11,buy,0,Johnson & Johnson
02-01-2024,GLD,MANUAL,USD,202.71,23,buy,1.0,SPDR Gold Shares
03-01-2024,XLE,MANUAL,USD,2.14,10,dividend,0,Energy Select SPDR
03-01-2024,JPM,MANUAL,USD,201.14,7,buy,0,JPMorgan Chase
04-01-2024,VXUS,MANUAL,USD,55.58,4,buy,4.95,Vanguard Intl Stock
08-01-2024,MSFT,MANUAL,USD,335.53,11,buy,2.5,Microsoft Corporation
08-01-2024,ABBV,MANUAL,USD,183.45,24,buy,2.5,AbbVie Inc
