Date,Code,DataSource,Currency,Price,Quantity,Action,Fee,Note
04-12-2015,AMZN,YAHOO,USD,84.45,51,sell,0,Amazon.com
21-12-2015,Account Fee,MANUAL,USD,0,0,fee,10.33,Quarterly fee
22-12-2015,CRM,YAHOO,USD,134.07,10,sell,0,Salesforce
22-12-2015,MSFT,YAHOO,USD,442.91,76,sell,0,Microsoft Corp
24-12-2015,NVDA,YAHOO,USD,0.49,40,dividend,0,NVIDIA Corp dividend
28-12-2015,AMZN,YAHOO,USD,53.44,62,buy,0,Amazon.com
28-12-2015,GOOGL,YAHOO,USD,75.21,53,buy,0,Alphabet Inc
31-12-2015,ADBE,YAHOO,USD,183.36,52,buy,4.95,Adobe Inc
31-12-2015,ADBE,YAHOO,USD,1.62,8,dividend,0,Adobe Inc dividend
05-01-2016,AMZN,YAHOO,USD,177.14,17,sell,0,Amazon.com
07-01-2016,AAPL,YAHOO,USD,40.25,42,buy,1.0,Apple Inc
11-01-2016,GOOGL,YAHOO,USD,1.21,27,dividend,0,Alphabet Inc dividend
11-01-2016,ADBE,YAHOO,USD,169.4,70,sell,0,Adobe Inc
13-01-2016,MSFT,YAHOO,USD,145.97,68,buy,9.95,Microsoft Corp
15-01-2016,ADBE,YAHOO,USD,508.59,3,sell,0,Adobe Inc
15-01-2016,CRM,YAHOO,USD,0.85,29,dividend,0,Salesforce dividend
21-01-2016,AAPL,YAHOO,USD,66.0,75,buy,0,Apple Inc
21-01-2016,CRM,YAHOO,USD,139.66,16,buy,9.95,Salesforce
27-01-2016,NVDA,YAHOO,USD,701.31,2,sell,0,NVIDIA Corp
05-02-2016,CRM,YAHOO,USD,76.7,6,buy,9.95,Salesforce
08-02-2016,ADBE,YAHOO,USD,245.51,39,buy,0,Adobe Inc
08-02-2016,NVDA,YAHOO,USD,92.28,11,buy,1.0,NVIDIA Corp
08-02-2016,META,YAHOO,USD,542.81,72,sell,0,Meta Platforms
17-02-2016,AAPL,YAHOO,USD,3.07,19,dividend,0,Apple Inc dividend
22-02-2016,META,YAHOO,USD,1.11,24,dividend,0,Meta Platforms dividend
29-02-2016,ADBE,YAHOO,USD,2.05,31,dividend,0,Adobe Inc dividend
29-02-2016,GOOGL,YAHOO,USD,70.66,6,buy,0,Alphabet Inc
02-03-2016,AMZN,YAHOO,USD,184.22,34,sell,4.95,Amazon.com
03-03-2016,META,YAHOO,USD,47.61,58,buy,0,Meta Platforms
08-03-2016,META,YAHOO,USD,69.42,10,buy,4.95,Meta Platforms
14-03-2016,GOOGL,YAHOO,USD,71.03,69,buy,0,Alphabet Inc
16-03-2016,ADBE,YAHOO,USD,238.57,38,buy,0,Adobe Inc
16-03-2016,AMZN,YAHOO,USD,119.34,35,buy,0,Amazon.com
16-03-2016,AMZN,YAHOO,USD,83.15,69,buy,1.0,Amazon.com
22-03-2016,META,YAHOO,USD,627.77,49,sell,1.0,Meta Platforms
24-03-2016,ADBE,YAHOO,USD,251.71,14,buy,1.0,Adobe Inc
28-03-2016,MSFT,YAHOO,USD,368.25,79,sell,0,Microsoft Corp
29-03-2016,AMZN,YAHOO,USD,3.04,16,dividend,0,Amazon.com dividend
04-04-2016,CRM,YAHOO,USD,109.23,31,sell,1.0,Salesforce
05-04-2016,AMZN,YAHOO,USD,36.15,34,buy,4.95,Amazon.com
11-04-2016,CRM,YAHOO,USD,108.07,2,buy,0,Salesforce
11-04-2016,CRM,YAHOO,USD,55.43,13,buy,0,Salesforce
11-04-2016,ADBE,YAHOO,USD,1.6,5,dividend,0,Adobe Inc dividend
11-04-2016,MSFT,YAHOO,USD,223.23,19,sell,0,Microsoft Corp
12-04-2016,GOOGL,YAHOO,USD,121.84,21,buy,0,Alphabet Inc
18-04-2016,ADBE,YAHOO,USD,191.73,46,buy,9.95,Adobe Inc
26-04-2016,CRM,YAHOO,USD,173.48,64,buy,0,Salesforce
28-04-2016,AMZN,YAHOO,USD,3.35,35,dividend,0,Amazon.com dividend
02-05-2016,GOOGL,YAHOO,USD,3.37,1,dividend,0,Alphabet Inc dividend
09-05-2016,AMZN,YAHOO,USD,195.24,67,sell,0,Amazon.com
11-05-2016,GOOGL,YAHOO,USD,1.63,11,dividend,0,Alphabet Inc dividend
13-05-2016,NVDA,YAHOO,USD,1.44,30,dividend,0,NVIDIA Corp dividend
16-05-2016,ADBE,YAHOO,USD,46.36,71,buy,0,Adobe Inc
18-05-2016,Account Fee,MANUAL,USD,0,0,fee,37.16,Quarterly fee
23-05-2016,GOOGL,YAHOO,USD,69.04,33,buy,4.95,Alphabet Inc
23-05-2016,GOOGL,YAHOO,USD,79.39,71,buy,0,Alphabet Inc
30-05-2016,ADBE,YAHOO,USD,259.48,35,sell,4.95,Adobe Inc
06-06-2016,NVDA,YAHOO,USD,171.33,60,sell,9.95,NVIDIA Corp
13-06-2016,AMZN,YAHOO,USD,97.01,9,sell,0,Amazon.com
13-06-2016,AAPL,YAHOO,USD,95.07,6,sell,4.95,Apple Inc
15-06-2016,Account Fee,MANUAL,USD,0,0,fee,22.73,Quarterly fee
23-06-2016,NVDA,YAHOO,USD,246.08,11,buy,4.95,NVIDIA Corp
28-06-2016,AMZN,YAHOO,USD,108.39,70,buy,9.95,Amazon.com
06-07-2016,CRM,YAHOO,USD,195.73,11,buy,0,Salesforce
18-07-2016,Account Fee,MANUAL,USD,0,0,fee,37.96,Quarterly fee
18-07-2016,GOOGL,YAHOO,USD,95.11,35,buy,9.95,Alphabet Inc
19-07-2016,META,YAHOO,USD,332.33,19,buy,0,Meta Platforms
20-07-2016,META,YAHOO,USD,220.78,7,buy,9.95,Meta Platforms
20-07-2016,MSFT,YAHOO,USD,281.97,78,sell,1.0,Microsoft Corp
21-07-2016,CRM,YAHOO,USD,0.89,46,dividend,0,Salesforce dividend
25-07-2016,MSFT,YAHOO,USD,116.36,28,buy,0,Microsoft Corp
28-07-2016,ADBE,YAHOO,USD,249.17,55,sell,1.0,Adobe Inc
29-07-2016,META,YAHOO,USD,173.94,75,buy,1.0,Meta Platforms
01-08-2016,ADBE,YAHOO,USD,115.42,10,buy,1.0,Adobe Inc
01-08-2016,NVDA,YAHOO,USD,33.77,31,buy,1.0,NVIDIA Corp
03-08-2016,ADBE,YAHOO,USD,60.97,41,buy,0,Adobe Inc
04-08-2016,NVDA,YAHOO,USD,156.31,79,buy,1.0,NVIDIA Corp
10-08-2016,AAPL,YAHOO,USD,88.11,67,sell,1.0,Apple Inc
15-08-2016,ADBE,YAHOO,USD,317.3,63,buy,0,Adobe Inc
26-08-2016,NVDA,YAHOO,USD,970.6,51,sell,1.0,NVIDIA Corp
05-09-2016,ADBE,YAHOO,USD,61.8,50,sell,0,Adobe Inc
06-09-2016,ADBE,YAHOO,USD,374.11,79,sell,0,Adobe Inc
06-09-2016,ADBE,YAHOO,USD,2.75,5,dividend,0,Adobe Inc dividend
12-09-2016,NVDA,YAHOO,USD,197.63,45,buy,9.95,NVIDIA Corp
19-09-2016,META,YAHOO,USD,89.07,79,sell,4.95,Meta Platforms
20-09-2016,META,YAHOO,USD,96.6,32,buy,1.0,Meta Platforms
22-09-2016,MSFT,YAHOO,USD,437.79,9,sell,1.0,Microsoft Corp
22-09-2016,NVDA,YAHOO,USD,121.73,68,buy,0,NVIDIA Corp
23-09-2016,NVDA,YAHOO,USD,376.53,58,buy,4.95,NVIDIA Corp
26-09-2016,ADBE,YAHOO,USD,32.83,77,buy,1.0,Adobe Inc
27-09-2016,META,YAHOO,USD,220.73,50,buy,0,Meta Platforms
30-09-2016,ADBE,YAHOO,USD,86.75,70,buy,0,Adobe Inc
30-09-2016,GOOGL,YAHOO,USD,85.54,70,buy,9.95,Alphabet Inc
03-10-2016,META,YAHOO,USD,23.6,18,buy,0,Meta Platforms
04-10-2016,AMZN,YAHOO,USD,69.93,64,sell,4.95,Amazon.com
07-10-2016,MSFT,YAHOO,USD,165.05,38,buy,0,Microsoft Corp
10-10-2016,AMZN,YAHOO,USD,45.14,15,buy,0,Amazon.com
13-10-2016,AAPL,YAHOO,USD,72.66,78,buy,0,Apple Inc
17-10-2016,META,YAHOO,USD,3.08,6,dividend,0,Meta Platforms dividend
19-10-2016,NVDA,YAHOO,USD,315.84,8,buy,0,NVIDIA Corp
20-10-2016,META,YAHOO,USD,216.49,40,buy,9.95,Meta Platforms
25-10-2016,GOOGL,YAHOO,USD,99.64,20,sell,0,Alphabet Inc
25-10-2016,GOOGL,YAHOO,USD,76.61,15,buy,0,Alphabet Inc
26-10-2016,GOOGL,YAHOO,USD,183.15,77,sell,4.95,Alphabet Inc
31-10-2016,CRM,YAHOO,USD,2.82,9,dividend,0,Salesforce dividend
31-10-2016,META,YAHOO,USD,166.33,50,sell,0,Meta Platforms
01-11-2016,NVDA,YAHOO,USD,656.27,3,sell,0,NVIDIA Corp
14-11-2016,CRM,YAHOO,USD,363.19,8,sell,4.95,Salesforce
18-11-2016,META,YAHOO,USD,308.1,16,buy,0,Meta Platforms
21-11-2016,MSFT,YAHOO,USD,149.41,10,buy,0,Microsoft Corp
21-11-2016,Account Fee,MANUAL,USD,0,0,fee,39.8,Quarterly fee
23-11-2016,META,YAHOO,USD,432.99,64,sell,4.95,Meta Platforms
06-12-2016,NVDA,YAHOO,USD,308.26,57,buy,0,NVIDIA Corp
14-12-2016,AMZN,YAHOO,USD,165.49,34,sell,4.95,Amazon.com
16-12-2016,AAPL,YAHOO,USD,150.6,32,buy,0,Apple Inc
21-12-2016,META,YAHOO,USD,308.06,12,buy,1.0,Meta Platforms
22-12-2016,AAPL,YAHOO,USD,157.74,5,buy,1.0,Apple Inc
23-12-2016,NVDA,YAHOO,USD,644.28,55,sell,4.95,NVIDIA Corp
26-12-2016,NVDA,YAHOO,USD,2.47,30,dividend,0,NVIDIA Corp dividend
26-12-2016,CRM,YAHOO,USD,103.61,72,buy,9.95,Salesforce
26-12-2016,META,YAHOO,USD,82.53,29,sell,0,Meta Platforms
26-12-2016,MSFT,YAHOO,USD,126.03,18,sell,4.95,Microsoft Corp
28-12-2016,AAPL,YAHOO,USD,52.18,67,buy,4.95,Apple Inc
28-12-2016,NVDA,YAHOO,USD,1081.77,39,sell,9.95,NVIDIA Corp
02-01-2017,Account Fee,MANUAL,USD,0,0,fee,8.35,Quarterly fee
06-01-2017,ADBE,YAHOO,USD,195.43,40,buy,4.95,Adobe Inc
06-01-2017,GOOGL,YAHOO,USD,67.15,58,sell,0,Alphabet Inc
12-01-2017,AAPL,YAHOO,USD,145.78,45,buy,0,Apple Inc
16-01-2017,GOOGL,YAHOO,USD,2.72,11,dividend,0,Alphabet Inc dividend
18-01-2017,ADBE,YAHOO,USD,141.09,42,buy,0,Adobe Inc
23-01-2017,Account Fee,MANUAL,USD,0,0,fee,46.22,Quarterly fee
25-01-2017,CRM,YAHOO,USD,313.73,42,sell,1.0,Salesforce
27-01-2017,AMZN,YAHOO,USD,1.77,9,dividend,0,Amazon.com dividend
31-01-2017,CRM,YAHOO,USD,78.68,6,buy,0,Salesforce
06-02-2017,ADBE,YAHOO,USD,3.37,19,dividend,0,Adobe Inc dividend
10-02-2017,CRM,YAHOO,USD,98.67,9,sell,4.95,Salesforce
13-02-2017,ADBE,YAHOO,USD,112.94,3,buy,0,Adobe Inc
15-02-2017,AMZN,YAHOO,USD,81.99,21,buy,9.95,Amazon.com
20-02-2017,Account Fee,MANUAL,USD,0,0,fee,47.71,Quarterly fee
20-02-2017,AMZN,YAHOO,USD,156.74,64,sell,0,Amazon.com
27-02-2017,GOOGL,YAHOO,USD,85.12,68,buy,4.95,Alphabet Inc
02-03-2017,Account Fee,MANUAL,USD,0,0,fee,17.56,Quarterly fee
06-03-2017,META,YAHOO,USD,1.22,47,dividend,0,Meta Platforms dividend
06-03-2017,GOOGL,YAHOO,USD,86.52,35,buy,1.0,Alphabet Inc
07-03-2017,META,YAHOO,USD,29.67,16,buy,9.95,Meta Platforms
08-03-2017,AAPL,YAHOO,USD,53.17,61,buy,1.0,Apple Inc
16-03-2017,ADBE,YAHOO,USD,296.37,39,buy,1.0,Adobe Inc
30-03-2017,AAPL,YAHOO,USD,234.68,27,sell,1.0,Apple Inc
03-04-2017,NVDA,YAHOO,USD,1.67,20,dividend,0,NVIDIA Corp dividend
03-04-2017,ADBE,YAHOO,USD,314.55,57,buy,0,Adobe Inc
03-04-2017,AAPL,YAHOO,USD,153.14,33,buy,0,Apple Inc
06-04-2017,GOOGL,YAHOO,USD,100.91,68,buy,4.95,Alphabet Inc
06-04-2017,NVDA,YAHOO,USD,427.32,17,buy,9.95,NVIDIA Corp
24-04-2017,GOOGL,YAHOO,USD,156.7,67,sell,0,Alphabet Inc
25-04-2017,META,YAHOO,USD,390.39,38,sell,9.95,Meta Platforms
25-04-2017,Account Fee,MANUAL,USD,0,0,fee,23.42,Quarterly fee
26-04-2017,NVDA,YAHOO,USD,442.97,74,buy,0,NVIDIA Corp
28-04-2017,GOOGL,YAHOO,USD,56.05,31,buy,0,Alphabet Inc
08-05-2017,AAPL,YAHOO,USD,154.52,46,sell,0,Apple Inc
12-05-2017,META,YAHOO,USD,36.49,14,buy,9.95,Meta Platforms
15-05-2017,AMZN,YAHOO,USD,173.79,72,sell,1.0,Amazon.com
15-05-2017,NVDA,YAHOO,USD,2.1,23,dividend,0,NVIDIA Corp dividend
15-05-2017,META,YAHOO,USD,548.47,53,sell,9.95,Meta Platforms
01-06-2017,Account Fee,MANUAL,USD,0,0,fee,17.85,Quarterly fee
16-06-2017,META,YAHOO,USD,520.54,51,sell,4.95,Meta Platforms
20-06-2017,AMZN,YAHOO,USD,192.61,18,sell,9.95,Amazon.com
20-06-2017,Account Fee,MANUAL,USD,0,0,fee,26.52,Quarterly fee
21-06-2017,GOOGL,YAHOO,USD,2.14,38,dividend,0,Alphabet Inc dividend
03-07-2017,MSFT,YAHOO,USD,191.68,44,buy,0,Microsoft Corp
06-07-2017,NVDA,YAHOO,USD,104.93,9,buy,0,NVIDIA Corp
07-07-2017,AMZN,YAHOO,USD,201.26,38,sell,0,Amazon.com
11-07-2017,NVDA,YAHOO,USD,176.22,76,sell,4.95,NVIDIA Corp
12-07-2017,AMZN,YAHOO,USD,143.12,43,buy,0,Amazon.com
12-07-2017,CRM,YAHOO,USD,111.48,35,buy,0,Salesforce
13-07-2017,META,YAHOO,USD,0.6,3,dividend,0,Meta Platforms dividend
14-07-2017,META,YAHOO,USD,3.44,50,dividend,0,Meta Platforms dividend
17-07-2017,META,YAHOO,USD,329.69,12,buy,9.95,Meta Platforms
31-07-2017,MSFT,YAHOO,USD,176.0,41,buy,0,Microsoft Corp
03-08-2017,AAPL,YAHOO,USD,159.1,61,buy,0,Apple Inc
03-08-2017,MSFT,YAHOO,USD,63.2,67,buy,4.95,Microsoft Corp
11-08-2017,ADBE,YAHOO,USD,409.8,56,sell,1.0,Adobe Inc
15-08-2017,ADBE,YAHOO,USD,242.06,45,buy,1.0,Adobe Inc
21-08-2017,META,YAHOO,USD,2.59,21,dividend,0,Meta Platforms dividend
23-08-2017,MSFT,YAHOO,USD,628.38,12,sell,1.0,Microsoft Corp
23-08-2017,MSFT,YAHOO,USD,0.56,30,dividend,0,Microsoft Corp dividend
23-08-2017,NVDA,YAHOO,USD,787.68,26,sell,0,NVIDIA Corp
30-08-2017,GOOGL,YAHOO,USD,219.61,76,sell,0,Alphabet Inc
31-08-2017,GOOGL,YAHOO,USD,3.42,12,dividend,0,Alphabet Inc dividend
01-09-2017,AMZN,YAHOO,USD,51.22,29,buy,1.0,Amazon.com
04-09-2017,CRM,YAHOO,USD,350.42,7,sell,1.0,Salesforce
05-09-2017,ADBE,YAHOO,USD,252.42,57,buy,0,Adobe Inc
18-09-2017,AAPL,YAHOO,USD,3.32,6,dividend,0,Apple Inc dividend
18-09-2017,GOOGL,YAHOO,USD,93.01,35,buy,1.0,Alphabet Inc
25-09-2017,AAPL,YAHOO,USD,70.06,7,sell,0,Apple Inc
26-09-2017,ADBE,YAHOO,USD,507.73,13,sell,9.95,Adobe Inc
28-09-2017,Account Fee,MANUAL,USD,0,0,fee,40.41,Quarterly fee
03-10-2017,AAPL,YAHOO,USD,1.05,41,dividend,0,Apple Inc dividend
11-10-2017,META,YAHOO,USD,360.35,59,sell,0,Meta Platforms
16-10-2017,GOOGL,YAHOO,USD,42.28,77,buy,9.95,Alphabet Inc
16-10-2017,NVDA,YAHOO,USD,393.4,68,sell,0,NVIDIA Corp
23-10-2017,Account Fee,MANUAL,USD,0,0,fee,6.17,Quarterly fee
25-10-2017,MSFT,YAHOO,USD,225.09,21,buy,9.95,Microsoft Corp
26-10-2017,AMZN,YAHOO,USD,104.0,7,buy,1.0,Amazon.com
27-10-2017,MSFT,YAHOO,USD,241.5,39,buy,4.95,Microsoft Corp
30-10-2017,ADBE,YAHOO,USD,2.98,6,dividend,0,Adobe Inc dividend
07-11-2017,GOOGL,YAHOO,USD,71.53,59,buy,0,Alphabet Inc
08-11-2017,AMZN,YAHOO,USD,104.05,31,sell,9.95,Amazon.com
16-11-2017,AAPL,YAHOO,USD,70.73,80,buy,0,Apple Inc
20-11-2017,GOOGL,YAHOO,USD,98.3,10,buy,0,Alphabet Inc
20-11-2017,MSFT,YAHOO,USD,373.27,34,sell,1.0,Microsoft Corp
20-11-2017,CRM,YAHOO,USD,175.62,48,sell,4.95,Salesforce
24-11-2017,AMZN,YAHOO,USD,169.81,63,sell,1.0,Amazon.com
27-11-2017,CRM,YAHOO,USD,174.18,74,buy,4.95,Salesforce
27-11-2017,Account Fee,MANUAL,USD,0,0,fee,16.91,Quarterly fee
04-12-2017,AMZN,YAHOO,USD,106.12,33,buy,0,Amazon.com
04-12-2017,AMZN,YAHOO,USD,229.49,17,sell,4.95,Amazon.com
08-12-2017,AMZN,YAHOO,USD,87.69,51,buy,0,Amazon.com
11-12-2017,AAPL,YAHOO,USD,170.84,16,sell,1.0,Apple Inc
11-12-2017,AAPL,YAHOO,USD,91.2,65,buy,0,Apple Inc
13-12-2017,AAPL,YAHOO,USD,171.45,51,buy,4.95,Apple Inc
15-12-2017,MSFT,YAHOO,USD,169.41,50,sell,0,Microsoft Corp
18-12-2017,NVDA,YAHOO,USD,730.81,3,sell,4.95,NVIDIA Corp
18-12-2017,MSFT,YAHOO,USD,55.02,50,buy,1.0,Microsoft Corp
22-12-2017,MSFT,YAHOO,USD,54.12,47,buy,1.0,Microsoft Corp
25-12-2017,AAPL,YAHOO,USD,171.06,34,sell,4.95,Apple Inc
01-01-2018,NVDA,YAHOO,USD,359.41,5,buy,1.0,NVIDIA Corp
12-01-2018,AMZN,YAHOO,USD,141.91,57,sell,0,Amazon.com
18-01-2018,ADBE,YAHOO,USD,130.15,41,buy,0,Adobe Inc
22-01-2018,ADBE,YAHOO,USD,286.05,75,buy,0,Adobe Inc
22-01-2018,CRM,YAHOO,USD,2.76,24,dividend,0,Salesforce dividend
29-01-2018,NVDA,YAHOO,USD,173.31,18,buy,0,NVIDIA Corp
29-01-2018,GOOGL,YAHOO,USD,121.48,14,buy,0,Alphabet Inc
02-02-2018,NVDA,YAHOO,USD,335.6,43,buy,0,NVIDIA Corp
02-02-2018,CRM,YAHOO,USD,204.62,7,buy,4.95,Salesforce
05-02-2018,META,YAHOO,USD,384.4,23,buy,9.95,Meta Platforms
12-02-2018,CRM,YAHOO,USD,0.56,47,dividend,0,Salesforce dividend
12-02-2018,META,YAHOO,USD,551.55,35,sell,0,Meta Platforms
13-02-2018,AAPL,YAHOO,USD,0.59,9,dividend,0,Apple Inc dividend
13-02-2018,AAPL,YAHOO,USD,0.53,9,dividend,0,Apple Inc dividend
14-02-2018,GOOGL,YAHOO,USD,49.56,20,buy,4.95,Alphabet Inc
19-02-2018,CRM,YAHOO,USD,295.09,11,sell,1.0,Salesforce
19-02-2018,ADBE,YAHOO,USD,250.46,63,buy,0,Adobe Inc
23-02-2018,CRM,YAHOO,USD,89.33,31,buy,0,Salesforce
26-02-2018,CRM,YAHOO,USD,1.44,8,dividend,0,Salesforce dividend
26-02-2018,GOOGL,YAHOO,USD,1.25,25,dividend,0,Alphabet Inc dividend
05-03-2018,META,YAHOO,USD,412.14,34,sell,4.95,Meta Platforms
05-03-2018,MSFT,YAHOO,USD,243.83,30,buy,0,Microsoft Corp
07-03-2018,MSFT,YAHOO,USD,66.14,26,buy,0,Microsoft Corp
08-03-2018,AAPL,YAHOO,USD,257.12,63,sell,0,Apple Inc
12-03-2018,MSFT,YAHOO,USD,354.57,31,sell,9.95,Microsoft Corp
